order_id,customer_id,order_date,order_status,order_total
16677,6930,2024-06-17,shipped,2196.36
16678,5906,2023-12-24,delivered,1204.26
16679,6491,2024-12-26,delivered,67.23
16680,1184,2024-12-30,delivered,492.41
16681,2273,2024-10-24,delivered,974.25
16682,6406,2023-04-08,delivered,1766.77
16683,3267,2024-01-06,delivered,1395.97
16684,728,2024-08-08,delivered,550.88
16685,4477,2023-07-09,delivered,613.35
16686,7022,2023-11-08,delivered,990.81
16687,2531,2024-07-22,delivered,3130.05
16688,7146,2024-12-22,delivered,2384.14
16689,2935,2024-11-18,delivered,341.23
16690,2111,2024-10-25,shipped,247.94
16691,2849,2024-02-20,shipped,196.67
16692,5602,2024-01-01,delivered,2996.01
16693,4884,2024-06-15,delivered,2220.39
16694,6993,2024-07-19,delivered,1628.34
16695,3803,2024-11-21,delivered,465.48
16696,7019,2023-03-27,delivered,938.24
16697,5322,2023-08-21,delivered,355.86
16698,4867,2024-10-10,delivered,227.74
16699,154,2024-04-26,delivered,373.7
16700,5841,2024-09-18,delivered,637.0
16701,5609,2024-12-21,delivered,615.62
16702,3502,2024-08-17,delivered,4060.88
16703,3051,2024-04-09,delivered,48.84
16704,2978,2024-09-06,delivered,344.15
16705,6866,2024-06-30,delivered,367.47
16706,6587,2024-06-25,delivered,586.56
16707,6963,2023-12-27,delivered,90.38
16708,4140,2023-09-08,canceled,136.37
16709,1724,2024-12-27,delivered,1735.29
16710,5610,2024-03-13,delivered,621.57
16711,2242,2023-12-22,delivered,832.39
16712,8713,2024-08-13,delivered,3182.18
16713,6558,2024-04-21,delivered,259.71
16714,3328,2024-08-21,delivered,143.45
16715,8814,2024-06-23,delivered,809.75
16716,6102,2024-02-23,delivered,279.02
16717,207,2024-08-25,delivered,1970.97
16718,6979,2023-09-28,delivered,7560.21
16719,7344,2023-11-06,delivered,2009.81
16720,7827,2023-11-12,delivered,5832.36
16721,3071,2024-11-26,shipped,2163.23
16722,2187,2024-10-28,canceled,469.69
16723,6317,2024-12-04,delivered,121.18
16724,5877,2024-02-08,delivered,1346.8
16725,3773,2024-05-24,canceled,443.63
16726,8077,2024-07-22,delivered,1847.7
16727,3107,2024-06-29,delivered,2630.64
16728,7696,2024-10-06,delivered,1645.19
16729,165,2024-10-11,delivered,3081.81
16730,3757,2024-10-09,delivered,732.94
16731,1504,2023-11-27,delivered,271.6
16732,662,2024-07-06,delivered,2507.22
16733,5038,2024-07-20,delivered,2168.25
16734,237,2024-03-06,delivered,199.1
16735,1142,2024-07-15,delivered,1069.69
16736,884,2024-11-18,delivered,6619.64
16737,3301,2024-12-09,delivered,787.17
16738,3778,2024-06-26,delivered,4387.21
16739,5228,2024-07-25,delivered,583.62
16740,3952,2024-01-12,delivered,14156.94
16741,6772,2024-04-19,delivered,2069.22
16742,6639,2024-05-27,delivered,7540.41
16743,2160,2024-04-06,delivered,2368.28
16744,7541,2024-04-17,delivered,282.27
16745,246,2023-08-18,delivered,283.81
16746,8105,2024-12-16,delivered,247.68
16747,3000,2024-06-09,delivered,86.05
16748,7781,2024-12-13,delivered,1148.68
16749,2696,2024-08-22,delivered,19095.36
16750,7494,2024-06-02,delivered,2119.78
16751,5162,2024-12-20,delivered,3792.28
16752,1024,2024-08-05,delivered,293.28
16753,8597,2024-08-24,delivered,439.21
16754,4115,2024-05-04,delivered,5784.48
16755,3164,2024-10-28,delivered,127.47
16756,902,2024-12-05,delivered,2636.93
16757,5888,2023-09-24,delivered,147.21
16758,5879,2024-06-01,delivered,1492.75
16759,1324,2024-02-22,delivered,185.09
16760,6773,2024-03-21,shipped,1176.67
16761,6439,2024-06-15,delivered,853.96
16762,4094,2024-04-09,delivered,5789.69
16763,600,2024-10-21,delivered,1402.8
16764,6424,2024-08-30,delivered,708.32
16765,5757,2024-09-15,shipped,7087.82
16766,1955,2023-12-17,delivered,225.6
16767,4515,2024-02-25,delivered,1024.45
16768,7800,2024-11-28,delivered,4613.07
16769,6616,2024-10-15,delivered,806.08
16770,5605,2024-07-15,delivered,2950.7
16771,6916,2024-03-23,delivered,853.06
16772,6772,2023-11-14,delivered,359.47
16773,3156,2024-04-28,delivered,495.32
16774,7556,2024-07-07,delivered,932.79
16775,5785,2024-11-24,delivered,946.61
16776,6725,2024-11-20,delivered,1256.28
16777,4567,2024-07-30,delivered,1207.83
16778,2616,2024-10-03,delivered,301.15
16779,8296,2024-11-07,delivered,4511.42
16780,3771,2023-12-30,canceled,5232.82
16781,8636,2024-08-21,returned,1209.07
16782,2460,2024-10-29,delivered,139.09
16783,5793,2024-11-30,delivered,3533.39
16784,5078,2024-11-11,delivered,1215.65
16785,2118,2023-11-26,delivered,2644.0
16786,5598,2024-09-29,delivered,581.46
16787,5615,2024-01-15,delivered,910.33
16788,2849,2023-05-15,delivered,4074.56
16789,4223,2024-06-03,delivered,53.67
16790,3611,2024-09-01,delivered,1956.22
16791,5093,2023-12-23,delivered,2133.87
16792,6713,2024-05-21,delivered,4770.94
16793,7052,2024-10-17,delivered,3763.23
16794,3488,2024-01-27,delivered,3097.77
16795,2969,2024-09-21,delivered,230.15
16796,3150,2024-08-27,delivered,357.01
16797,8919,2023-08-08,shipped,709.19
16798,1827,2024-04-18,delivered,1990.28
16799,7320,2023-12-22,delivered,1453.77
16800,4116,2023-05-07,delivered,320.09
16801,1125,2024-09-21,delivered,181.62
16802,8504,2024-11-04,delivered,540.02
16803,7551,2024-01-28,delivered,5916.89
16804,845,2024-07-15,delivered,1699.68
16805,1609,2024-11-08,delivered,237.99
16806,7802,2024-10-29,delivered,5210.34
16807,3775,2024-09-08,delivered,1612.97
16808,116,2024-11-09,delivered,2041.11
16809,4516,2024-07-20,delivered,424.61
16810,3471,2024-08-07,delivered,165.2
16811,4647,2024-08-10,delivered,596.08
16812,392,2023-06-24,delivered,3138.53
16813,2266,2023-12-21,delivered,329.44
16814,8695,2024-08-20,delivered,1720.06
16815,8168,2024-09-30,delivered,9683.76
16816,4565,2024-10-14,shipped,2742.99
16817,5504,2024-11-19,delivered,2515.39
16818,3217,2024-10-24,delivered,102.1
16819,2609,2023-07-15,delivered,1684.78
16820,7069,2023-07-14,delivered,304.32
16821,4479,2023-11-01,delivered,452.06
16822,8980,2024-03-07,delivered,406.1
16823,3973,2024-09-15,delivered,2324.04
16824,4259,2024-09-06,shipped,531.49
16825,5904,2024-06-08,delivered,7828.55
16826,1819,2024-05-27,delivered,309.13
16827,1429,2023-11-03,delivered,164.21
16828,124,2024-06-24,delivered,199.99
16829,7469,2023-12-12,delivered,136.44
16830,7348,2024-05-07,delivered,995.65
16831,4106,2024-11-01,delivered,1713.35
16832,279,2023-10-12,delivered,1481.55
16833,6386,2024-11-26,delivered,625.71
16834,7168,2024-10-20,delivered,175.55
16835,7440,2024-11-27,delivered,2735.28
16836,6356,2024-08-30,delivered,759.03
16837,6246,2023-07-05,delivered,4964.83
16838,7115,2023-11-05,delivered,145.06
16839,8493,2024-07-28,delivered,2295.84
16840,5344,2024-01-21,delivered,416.78
16841,78,2023-12-10,delivered,2108.83
16842,4342,2024-04-21,delivered,1331.58
16843,5614,2024-11-23,delivered,411.63
16844,45,2023-11-20,delivered,793.62
16845,3482,2024-10-12,delivered,8234.98
16846,7440,2024-10-19,delivered,3473.58
16847,7664,2024-10-26,delivered,1714.14
16848,2818,2024-12-30,delivered,980.27
16849,2810,2024-04-09,delivered,161.22
16850,652,2024-09-18,delivered,3174.73
16851,6824,2024-11-06,delivered,3258.06
16852,310,2024-10-03,delivered,81.41
16853,2717,2024-05-12,delivered,1469.75
16854,5415,2024-11-22,delivered,3917.25
16855,1126,2024-11-13,delivered,895.95
16856,6758,2024-06-13,delivered,2868.53
16857,348,2024-03-28,delivered,355.13
16858,4580,2023-12-06,delivered,162.3
16859,5419,2023-12-01,delivered,4651.93
16860,3355,2024-03-04,delivered,573.1
16861,8077,2024-11-05,delivered,891.4
16862,548,2023-08-11,delivered,8261.82
16863,4716,2024-07-06,delivered,773.73
16864,164,2024-03-12,delivered,2386.08
16865,5328,2023-07-06,delivered,620.91
16866,8879,2024-09-20,delivered,238.04
16867,2858,2024-09-12,delivered,401.46
16868,1790,2024-11-30,delivered,3187.2
16869,4060,2024-02-27,delivered,1266.61
16870,4702,2024-09-07,delivered,5641.33
16871,935,2023-10-07,returned,2776.37
16872,6086,2024-11-02,delivered,1458.55
16873,2933,2024-07-05,delivered,103.99
16874,1985,2023-12-22,delivered,554.54
16875,1190,2024-04-24,delivered,176.97
16876,4213,2024-10-29,delivered,70.13
16877,2141,2024-11-15,delivered,542.71
16878,482,2023-05-28,delivered,2668.74
16879,1446,2024-04-19,delivered,971.36
16880,3424,2024-12-17,delivered,1944.03
16881,7234,2024-09-25,delivered,205.75
16882,1677,2024-02-02,delivered,5453.78
16883,4958,2024-07-13,delivered,1643.2
16884,8216,2023-12-28,delivered,313.79
16885,6734,2023-11-15,delivered,3930.57
16886,6014,2024-08-31,delivered,9035.37
16887,1264,2024-09-16,delivered,1446.29
16888,5700,2023-12-08,delivered,539.77
16889,5430,2024-01-13,delivered,648.22
16890,4562,2024-07-23,delivered,65.67
16891,8700,2024-10-19,delivered,200.81
16892,5614,2024-11-24,delivered,6884.7
16893,2221,2024-04-19,delivered,7209.43
16894,492,2024-05-09,delivered,227.52
16895,7463,2024-09-03,delivered,997.06
16896,1317,2024-10-28,delivered,3355.48
16897,363,2023-09-20,delivered,241.05
16898,6961,2023-10-11,delivered,1644.35
16899,399,2024-02-23,delivered,3347.58
16900,426,2024-03-23,delivered,369.47
16901,3254,2024-04-20,delivered,5089.33
16902,520,2024-11-18,delivered,3020.9
16903,165,2024-12-14,delivered,45.53
16904,1024,2024-11-03,returned,1513.34
16905,4656,2024-09-05,delivered,4492.4
16906,8553,2024-11-10,delivered,559.22
16907,2604,2024-05-24,canceled,3586.97
16908,6281,2024-08-07,delivered,5662.06
16909,5093,2023-09-20,delivered,3581.91
16910,4057,2024-11-04,delivered,223.52
16911,5623,2024-05-23,delivered,342.69
16912,4915,2023-09-21,delivered,494.71
16913,4707,2023-10-04,delivered,139.6
16914,4597,2024-05-04,delivered,1776.97
16915,8181,2024-06-07,delivered,1410.13
16916,169,2024-04-16,delivered,438.51
16917,7996,2024-03-26,delivered,2669.43
16918,2571,2024-01-08,delivered,4279.07
16919,6,2024-02-28,delivered,819.21
16920,1256,2024-11-21,delivered,3361.88
16921,4526,2024-11-16,shipped,2484.15
16922,5955,2024-08-06,delivered,390.39
16923,1132,2024-09-16,delivered,424.46
16924,1540,2024-11-14,delivered,77.68
16925,1607,2024-10-25,delivered,2816.55
16926,8514,2024-11-30,delivered,987.75
16927,6564,2023-10-31,delivered,3009.58
16928,8696,2024-03-16,delivered,1358.98
16929,4245,2024-11-13,delivered,3726.61
16930,4826,2024-10-31,delivered,353.56
16931,6660,2024-03-11,shipped,383.05
16932,4943,2024-11-28,delivered,299.45
16933,5553,2024-05-30,delivered,189.89
16934,7643,2023-11-08,delivered,584.95
16935,5221,2024-05-25,delivered,3350.66
16936,1635,2024-11-22,delivered,685.68
16937,5014,2024-02-16,delivered,3012.39
16938,2592,2024-09-06,delivered,532.59
16939,3662,2024-11-09,delivered,2888.4
16940,372,2023-02-27,delivered,1714.15
16941,3000,2024-06-07,delivered,4765.75
16942,2186,2024-11-29,delivered,1134.74
16943,2662,2024-12-12,delivered,5228.07
16944,1504,2024-03-28,delivered,1156.81
16945,8425,2023-04-07,delivered,3740.93
16946,7289,2023-12-18,delivered,2546.66
16947,2490,2024-11-05,delivered,5831.67
16948,4190,2024-04-02,delivered,743.14
16949,5576,2024-08-11,delivered,220.38
16950,8272,2023-12-19,delivered,36.66
16951,2126,2024-10-03,delivered,1178.18
16952,4421,2024-06-10,delivered,192.98
16953,8713,2024-01-16,delivered,673.74
16954,3653,2024-12-25,delivered,1353.07
16955,2462,2024-11-06,delivered,110.04
16956,7910,2024-09-01,delivered,445.89
16957,1467,2024-12-08,delivered,283.43
16958,3987,2024-12-14,delivered,3674.01
16959,5180,2023-12-26,delivered,145.7
16960,3490,2024-01-21,delivered,1163.34
16961,7192,2024-04-01,delivered,1038.93
16962,4990,2024-06-25,delivered,59.11
16963,4758,2023-11-26,delivered,422.87
16964,2118,2023-06-28,delivered,825.44
16965,6582,2024-12-10,delivered,2921.63
16966,7142,2023-11-19,delivered,344.16
16967,4938,2024-12-04,returned,202.0
16968,1177,2024-01-03,delivered,1228.6
16969,3717,2024-09-15,delivered,531.93
16970,1187,2024-11-10,delivered,182.17
16971,1695,2024-05-30,delivered,509.72
16972,8330,2024-02-24,delivered,746.57
16973,1621,2023-08-29,delivered,1702.72
16974,8112,2024-07-05,delivered,582.66
16975,3928,2024-06-25,delivered,1396.55
16976,8014,2024-09-09,delivered,450.33
16977,5752,2024-11-30,delivered,1500.77
16978,3790,2023-12-28,delivered,340.57
16979,7245,2024-03-29,delivered,2464.39
16980,1304,2024-10-01,delivered,662.3
16981,5165,2024-04-10,delivered,2425.05
16982,4319,2024-07-10,canceled,376.18
16983,8802,2024-06-13,delivered,2409.76
16984,8593,2024-02-13,shipped,7358.96
16985,8443,2023-07-12,delivered,216.14
16986,4967,2024-06-21,shipped,1780.05
16987,2849,2023-11-16,canceled,458.68
16988,4297,2024-12-04,shipped,917.85
16989,379,2023-12-17,delivered,756.3
16990,7817,2024-12-18,delivered,8425.63
16991,5877,2024-04-19,delivered,308.21
16992,8909,2024-10-27,delivered,52.9
16993,4783,2024-12-21,delivered,904.64
16994,5704,2023-11-12,delivered,687.73
16995,6673,2024-10-22,shipped,2369.01
16996,101,2023-08-14,delivered,361.89
16997,7042,2024-07-13,delivered,2284.56
16998,6274,2023-05-13,delivered,2688.96
16999,6801,2024-03-01,delivered,249.4
17000,4904,2024-09-21,delivered,5229.61
17001,4826,2024-11-01,delivered,2008.69
17002,1321,2023-11-27,delivered,717.56
17003,7724,2024-05-02,delivered,4269.2
17004,8345,2024-10-11,delivered,93.09
17005,1534,2024-03-06,delivered,2820.42
17006,3000,2024-07-01,delivered,209.37
17007,4949,2024-07-15,delivered,4957.38
17008,4565,2024-02-13,delivered,261.28
17009,3514,2024-03-11,delivered,144.4
17010,2866,2024-12-29,delivered,881.11
17011,3523,2024-01-08,delivered,238.93
17012,2919,2024-12-04,delivered,235.82
17013,7550,2023-11-15,delivered,465.06
17014,854,2024-06-08,delivered,893.46
17015,2783,2024-06-27,delivered,1806.92
17016,4653,2024-09-13,delivered,1862.91
17017,1596,2024-11-09,delivered,3916.58
17018,3269,2024-08-02,delivered,1183.68
17019,7594,2024-11-16,delivered,112.98
17020,5419,2023-08-01,delivered,2037.71
17021,2592,2024-07-25,delivered,522.24
17022,4990,2024-06-28,delivered,689.93
17023,1219,2024-07-11,delivered,4922.28
17024,8914,2024-12-02,delivered,773.9
17025,5108,2024-04-28,delivered,444.03
17026,1585,2024-01-15,delivered,115.4
17027,8228,2024-09-02,delivered,2086.99
17028,1662,2024-06-22,shipped,207.2
17029,3759,2023-09-20,delivered,463.03
17030,6274,2024-02-23,delivered,137.57
17031,6200,2024-11-26,delivered,4506.64
17032,2051,2023-10-30,delivered,3205.41
17033,166,2024-06-04,delivered,2218.57
17034,5621,2024-04-01,delivered,8163.63
17035,4455,2024-10-06,delivered,697.3
17036,2419,2024-05-31,delivered,3471.61
17037,7996,2023-12-01,delivered,595.31
17038,3976,2024-09-20,delivered,18645.7
17039,4340,2024-06-27,delivered,2741.87
17040,4106,2024-10-25,delivered,2978.18
17041,4114,2024-06-23,delivered,918.37
17042,5618,2024-08-01,delivered,2533.61
17043,5846,2024-05-15,delivered,1822.03
17044,2626,2023-11-30,shipped,6710.94
17045,548,2024-02-11,delivered,249.72
17046,5043,2024-03-01,delivered,147.97
17047,2410,2024-12-29,shipped,1988.17
17048,7051,2023-12-25,delivered,3635.07
17049,730,2024-05-29,canceled,7889.54
17050,7640,2024-11-08,delivered,3780.1
17051,7996,2024-05-27,delivered,481.06
17052,473,2024-11-05,delivered,891.38
17053,3042,2024-01-03,delivered,245.87
17054,8959,2024-11-11,delivered,524.74
17055,4096,2024-09-17,delivered,402.01
17056,5394,2024-10-08,delivered,132.58
17057,2721,2024-09-14,delivered,1366.72
17058,5069,2023-04-23,canceled,1212.24
17059,7865,2024-04-30,delivered,943.27
17060,4341,2024-11-13,delivered,132.7
17061,2199,2024-12-16,delivered,88.27
17062,889,2023-11-01,delivered,1301.23
17063,3865,2024-11-13,delivered,2004.84
17064,3579,2023-10-18,delivered,5457.67
17065,307,2023-05-12,delivered,863.27
17066,4824,2024-08-26,delivered,2795.54
17067,7497,2023-08-21,delivered,351.97
17068,5093,2024-01-02,delivered,2774.23
17069,4838,2024-10-18,delivered,565.87
17070,6326,2023-08-29,returned,1591.57
17071,1725,2024-12-09,delivered,2032.34
17072,583,2024-04-11,delivered,375.43
17073,458,2023-10-14,delivered,437.24
17074,1857,2024-03-19,delivered,143.33
17075,6567,2024-08-22,delivered,2666.21
17076,1285,2024-11-05,delivered,553.93
17077,7409,2023-12-23,delivered,2239.58
17078,4610,2024-01-30,delivered,2413.36
17079,7183,2024-04-22,canceled,2003.84
17080,5121,2024-05-08,delivered,157.2
17081,3128,2023-04-15,delivered,231.4
17082,6570,2024-07-15,delivered,120.04
17083,218,2024-11-14,delivered,1959.8
17084,2803,2024-09-13,delivered,2880.9
17085,5742,2024-06-28,delivered,345.42
17086,1644,2024-12-26,delivered,328.76
17087,5848,2024-04-04,delivered,1925.97
17088,6983,2023-10-28,delivered,1170.45
17089,4212,2023-07-15,delivered,679.69
17090,1239,2024-10-31,delivered,848.93
17091,5250,2024-04-23,delivered,843.58
17092,3445,2024-09-23,delivered,267.37
17093,7883,2024-05-15,shipped,1595.72
17094,2110,2024-03-29,delivered,2709.21
17095,906,2024-07-20,delivered,205.83
17096,7065,2024-09-24,shipped,376.33
17097,3681,2024-08-26,delivered,3558.38
17098,4750,2024-08-17,delivered,170.63
17099,2862,2023-09-18,delivered,2616.53
17100,6393,2024-03-12,delivered,836.86
17101,1970,2024-06-09,delivered,4448.65
17102,858,2024-12-17,delivered,4072.98
17103,5150,2024-07-05,delivered,3824.58
17104,2837,2024-03-07,delivered,2907.43
17105,1682,2024-09-11,delivered,2724.33
17106,7592,2024-10-02,delivered,1433.0
17107,3457,2023-11-11,delivered,3837.07
17108,3031,2024-12-19,delivered,383.09
17109,4661,2024-02-18,delivered,139.94
17110,6956,2024-07-17,delivered,780.92
17111,3694,2024-11-04,delivered,153.01
17112,7853,2024-09-17,delivered,363.99
17113,2364,2024-11-21,delivered,5655.53
17114,2263,2024-08-28,delivered,8064.7
17115,8531,2024-12-12,delivered,499.09
17116,1622,2024-12-22,delivered,1180.51
17117,4249,2024-09-01,delivered,499.36
17118,8148,2024-03-06,delivered,273.04
17119,7901,2024-04-07,delivered,2973.41
17120,8656,2024-04-14,delivered,776.96
17121,6572,2024-11-11,delivered,3435.56
17122,2397,2023-11-10,delivered,3556.12
17123,4135,2023-07-05,delivered,155.92
17124,7699,2024-01-17,delivered,333.76
17125,1176,2024-03-22,delivered,1618.89
17126,7317,2024-06-20,delivered,187.38
17127,2756,2023-10-16,delivered,1632.16
17128,6631,2024-11-09,delivered,2309.75
17129,3452,2024-07-16,shipped,1509.01
17130,4091,2024-11-05,delivered,486.96
17131,2325,2023-05-04,delivered,1908.91
17132,8061,2024-02-15,delivered,626.51
17133,2241,2024-02-12,delivered,2100.97
17134,1260,2024-11-08,delivered,656.27
17135,5196,2024-08-20,delivered,1377.08
17136,3565,2024-02-13,delivered,1388.01
17137,4506,2024-09-04,delivered,215.12
17138,4811,2023-10-29,delivered,486.18
17139,6563,2023-11-11,delivered,571.6
17140,7505,2024-11-18,delivered,2887.21
17141,8997,2024-10-26,delivered,513.82
17142,3027,2024-04-04,delivered,4215.1
17143,4940,2024-12-09,delivered,2322.25
17144,3747,2024-01-16,delivered,3280.16
17145,3808,2023-10-17,delivered,302.44
17146,2816,2023-07-12,delivered,499.28
17147,1676,2024-10-05,delivered,173.03
17148,5120,2024-01-01,delivered,236.86
17149,2880,2024-11-23,delivered,221.11
17150,4926,2024-07-19,delivered,271.11
17151,6382,2024-05-01,delivered,648.93
17152,134,2024-06-23,delivered,96.03
17153,7273,2024-09-30,delivered,954.5
17154,139,2023-10-17,delivered,6468.82
17155,4909,2024-09-29,delivered,1041.59
17156,146,2024-01-07,delivered,934.97
17157,6909,2024-04-19,delivered,1599.72
17158,8538,2024-09-07,shipped,245.61
17159,1962,2023-11-01,delivered,151.61
17160,5430,2024-08-26,delivered,407.13
17161,922,2024-06-19,delivered,1588.95
17162,2849,2024-01-19,delivered,2438.93
17163,6246,2024-04-20,delivered,1961.04
17164,3138,2024-11-24,delivered,326.26
17165,5602,2023-12-26,delivered,8830.27
17166,902,2023-08-30,delivered,54.01
17167,548,2023-09-19,delivered,10512.04
17168,6609,2024-05-06,delivered,6212.66
17169,6613,2024-09-29,delivered,239.44
17170,2058,2024-09-02,delivered,2714.99
17171,332,2024-06-01,returned,6281.21
17172,1142,2024-07-14,shipped,4058.67
17173,3173,2024-03-30,delivered,787.93
17174,2639,2024-06-11,delivered,4041.82
17175,5492,2024-08-12,delivered,2674.8
17176,5945,2024-11-05,delivered,592.28
17177,1343,2024-10-09,delivered,1230.91
17178,3634,2024-06-11,delivered,2938.91
17179,754,2024-10-23,delivered,226.14
17180,3773,2024-05-24,delivered,280.1
17181,5038,2024-12-22,delivered,393.96
17182,6331,2023-11-25,delivered,3905.31
17183,7440,2024-11-08,delivered,4258.33
17184,7190,2024-11-01,canceled,5927.54
17185,7943,2024-12-28,delivered,233.13
17186,2774,2023-12-05,delivered,14603.76
17187,5928,2024-12-22,delivered,3667.08
17188,4487,2024-10-15,delivered,575.61
17189,5767,2024-02-27,delivered,2938.54
17190,6396,2024-12-16,canceled,382.96
17191,6682,2024-10-19,delivered,2160.12
17192,8222,2024-07-18,returned,741.2
17193,6888,2023-09-23,delivered,431.66
17194,7208,2024-12-11,delivered,167.47
17195,546,2024-07-30,returned,263.03
17196,3961,2023-10-12,delivered,576.93
17197,6866,2024-07-01,delivered,483.68
17198,5130,2024-06-26,delivered,3089.12
17199,5262,2023-10-24,delivered,3375.06
17200,1560,2024-11-23,delivered,217.68
17201,1878,2024-08-03,delivered,3662.85
17202,7213,2024-01-14,delivered,1124.5
17203,5238,2024-04-15,delivered,682.79
17204,5870,2023-10-20,delivered,109.25
17205,8183,2024-12-04,delivered,239.77
17206,6768,2024-07-30,delivered,6280.42
17207,8157,2024-11-18,delivered,2950.42
17208,659,2024-10-12,delivered,9584.73
17209,7203,2023-08-29,delivered,788.49
17210,5152,2024-05-01,delivered,175.18
17211,879,2024-01-27,delivered,4379.33
17212,7783,2023-11-03,delivered,1443.57
17213,670,2024-09-16,delivered,2744.92
17214,7802,2024-04-13,shipped,259.04
17215,8905,2024-09-17,delivered,2315.6
17216,907,2023-09-28,delivered,528.72
17217,495,2024-07-01,delivered,715.77
17218,7333,2023-11-03,delivered,570.59
17219,2985,2024-07-14,delivered,6062.2
17220,6331,2023-12-13,delivered,243.81
17221,7523,2024-12-11,delivered,587.34
17222,4713,2024-01-29,delivered,9020.32
17223,1562,2024-05-23,delivered,3785.63
17224,2524,2024-03-17,delivered,46.43
17225,8002,2024-12-07,delivered,816.9
17226,3756,2024-08-30,delivered,1894.79
17227,2364,2024-11-22,delivered,4755.82
17228,7900,2023-11-20,returned,379.47
17229,1018,2023-12-04,delivered,4296.1
17230,5626,2024-06-10,delivered,270.72
17231,2637,2024-11-16,delivered,1453.1
17232,801,2024-10-30,delivered,883.47
17233,8591,2024-10-10,delivered,271.96
17234,6108,2023-09-24,delivered,1186.18
17235,1007,2024-12-02,delivered,301.07
17236,8151,2024-12-10,delivered,2670.98
17237,6416,2024-03-17,delivered,5561.12
17238,1236,2023-08-14,delivered,1303.59
17239,1961,2024-01-03,shipped,2949.75
17240,1747,2023-12-11,delivered,1562.23
17241,838,2024-05-07,delivered,585.61
17242,8808,2024-08-19,delivered,940.31
17243,839,2023-05-20,delivered,1086.93
17244,2461,2024-12-08,delivered,237.89
17245,6862,2024-11-27,delivered,3562.06
17246,404,2024-12-21,delivered,5718.31
17247,548,2023-09-28,delivered,1061.08
17248,2852,2024-12-20,delivered,6850.28
17249,4214,2024-08-15,delivered,7560.29
17250,4600,2023-11-22,delivered,287.87
17251,536,2024-03-13,delivered,6045.68
17252,242,2024-06-07,delivered,343.63
17253,8978,2024-11-21,delivered,141.2
17254,929,2024-12-26,delivered,247.74
17255,1645,2024-10-28,delivered,1179.42
17256,165,2024-10-15,delivered,170.28
17257,2049,2024-02-24,delivered,156.14
17258,3501,2024-04-18,delivered,285.77
17259,3430,2024-03-13,delivered,4076.84
17260,3554,2024-01-05,delivered,677.68
17261,374,2023-12-10,delivered,113.11
17262,7596,2024-03-27,delivered,1314.52
17263,1329,2024-06-18,delivered,100.31
17264,1380,2024-12-06,delivered,1004.68
17265,1622,2024-10-26,delivered,714.44
17266,2252,2023-12-21,delivered,4610.21
17267,1452,2024-06-06,delivered,4649.5
17268,1760,2024-10-16,delivered,1040.13
17269,911,2024-11-12,delivered,717.84
17270,3781,2024-04-10,delivered,3070.32
17271,3537,2024-07-08,delivered,1957.06
17272,3966,2023-08-25,delivered,456.8
17273,7361,2024-10-17,delivered,1105.58
17274,5845,2024-09-20,delivered,1840.48
17275,2584,2024-02-04,delivered,214.27
17276,4574,2024-01-30,delivered,1345.87
17277,546,2023-12-18,delivered,3931.85
17278,1449,2023-08-14,delivered,600.44
17279,6317,2024-07-18,delivered,1969.49
17280,5451,2024-01-03,delivered,2549.59
17281,7184,2023-10-29,delivered,4382.86
17282,4312,2024-08-30,shipped,5594.62
17283,7887,2024-08-23,delivered,1403.9
17284,3377,2024-03-09,delivered,159.8
17285,5174,2024-07-29,delivered,300.87
17286,346,2024-04-03,shipped,2833.81
17287,6888,2024-06-17,delivered,2619.54
17288,6209,2024-05-09,delivered,851.21
17289,6057,2024-09-17,delivered,202.62
17290,4407,2024-04-19,delivered,806.42
17291,1399,2024-08-13,delivered,2120.97
17292,3244,2024-10-12,delivered,174.45
17293,4354,2023-11-11,delivered,1177.39
17294,1987,2024-04-16,delivered,429.87
17295,4936,2024-10-02,delivered,515.18
17296,7891,2024-10-06,delivered,534.13
17297,7437,2024-04-19,delivered,2032.98
17298,7048,2024-09-04,delivered,395.21
17299,3987,2023-10-30,delivered,9257.57
17300,7330,2024-08-07,returned,223.19
17301,3428,2024-06-09,delivered,277.62
17302,1309,2024-05-25,canceled,1593.59
17303,2110,2024-04-19,delivered,1945.72
17304,7719,2024-07-01,delivered,5801.36
17305,4069,2024-05-18,delivered,3356.5
17306,4395,2024-07-23,delivered,1318.63
17307,8725,2024-09-06,delivered,419.86
17308,7588,2024-04-13,delivered,2681.25
17309,4961,2024-09-28,delivered,6254.73
17310,2712,2024-09-04,delivered,347.61
17311,648,2024-10-17,delivered,2582.12
17312,6336,2024-05-04,delivered,126.31
17313,8262,2024-12-08,canceled,673.81
17314,4923,2024-06-18,delivered,1757.29
17315,6885,2024-02-27,delivered,330.48
17316,4038,2023-12-15,delivered,3146.38
17317,368,2024-05-17,delivered,3613.98
17318,3790,2024-11-14,delivered,265.75
17319,5603,2023-09-06,canceled,152.84
17320,5970,2024-09-04,delivered,926.59
17321,5150,2024-12-16,delivered,903.64
17322,656,2023-12-30,delivered,5411.11
17323,4201,2024-05-20,delivered,277.32
17324,3513,2024-12-21,delivered,561.62
17325,57,2024-03-10,delivered,779.14
17326,117,2024-10-29,delivered,1778.56
17327,4546,2023-12-30,canceled,132.47
17328,3722,2024-10-17,delivered,242.73
17329,4364,2024-11-06,delivered,528.29
17330,4521,2024-10-12,delivered,5231.32
