payment_id,order_id,payment_type,installments,payment_value
13688,13688,credit_card,1,4009.37
13689,13689,boleto,1,3649.33
13690,13690,debit_card,1,691.81
13691,13691,boleto,1,806.49
13692,13692,voucher,1,667.46
13693,13693,credit_card,1,342.28
13694,13694,boleto,1,5153.06
13695,13695,boleto,1,217.77
13696,13696,credit_card,10,1027.8
13697,13697,credit_card,1,139.24
13698,13698,credit_card,1,687.09
13699,13699,credit_card,1,140.88
13700,13700,debit_card,1,786.47
13701,13701,debit_card,1,427.52
13702,13702,credit_card,6,706.27
13703,13703,credit_card,3,462.7
13704,13704,debit_card,1,5203.91
13705,13705,debit_card,1,4346.3
13706,13706,debit_card,1,1691.98
13707,13707,debit_card,1,1542.38
13708,13708,debit_card,1,3567.82
13709,13709,debit_card,1,733.72
13710,13710,debit_card,1,2021.11
13711,13711,debit_card,1,1928.78
13712,13712,debit_card,1,345.16
13713,13713,voucher,1,3304.49
13714,13714,credit_card,6,5347.07
13715,13715,voucher,1,3141.66
13716,13716,debit_card,1,2856.86
13717,13717,voucher,1,5575.74
13718,13718,credit_card,4,1066.82
13719,13719,debit_card,1,5756.31
13720,13720,debit_card,1,743.17
13721,13721,boleto,1,816.63
13722,13722,voucher,1,3115.48
13723,13723,voucher,1,913.57
13724,13724,debit_card,1,152.01
13725,13725,credit_card,1,246.33
13726,13726,credit_card,1,75.22
13727,13727,voucher,1,883.06
13728,13728,voucher,1,289.08
13729,13729,voucher,1,1512.97
13730,13730,debit_card,1,1575.06
13731,13731,credit_card,2,5492.97
13732,13732,debit_card,1,3936.64
13733,13733,voucher,1,573.24
13734,13734,boleto,1,4266.52
13735,13735,credit_card,1,3584.53
13736,13736,credit_card,1,491.78
13737,13737,credit_card,6,6335.31
13738,13738,voucher,1,2593.3
13739,13739,credit_card,1,1964.63
13740,13740,voucher,1,555.62
13741,13741,voucher,1,1575.9
13742,13742,credit_card,10,1830.81
13743,13743,voucher,1,254.58
13744,13744,debit_card,1,8030.99
13745,13745,voucher,1,9701.32
13746,13746,credit_card,1,60.73
13747,13747,credit_card,6,221.61
13748,13748,voucher,1,1127.59
13749,13749,voucher,1,466.34
13750,13750,boleto,1,862.27
13751,13751,credit_card,1,183.9
13752,13752,debit_card,1,3323.27
13753,13753,voucher,1,1541.71
13754,13754,boleto,1,400.05
13755,13755,credit_card,1,50.21
13756,13756,credit_card,1,78.43
13757,13757,debit_card,1,1494.48
13758,13758,voucher,1,124.65
13759,13759,voucher,1,647.7
13760,13760,boleto,1,359.34
13761,13761,voucher,1,2251.68
13762,13762,voucher,1,1229.55
13763,13763,debit_card,1,1367.03
13764,13764,boleto,1,2889.81
13765,13765,debit_card,1,11767.57
13766,13766,debit_card,1,342.69
13767,13767,debit_card,1,963.06
13768,13768,credit_card,4,9879.29
13769,13769,voucher,1,1114.79
13770,13770,debit_card,1,153.59
13771,13771,credit_card,1,157.86
13772,13772,voucher,1,595.93
13773,13773,credit_card,4,911.3
13774,13774,boleto,1,372.91
13775,13775,debit_card,1,713.01
13776,13776,debit_card,1,391.1
13777,13777,boleto,1,72.79
13778,13778,credit_card,1,1040.56
13779,13779,credit_card,2,260.73
13780,13780,boleto,1,695.37
13781,13781,credit_card,1,144.07
13782,13782,boleto,1,1114.22
13783,13783,boleto,1,600.72
13784,13784,credit_card,3,4071.94
13785,13785,credit_card,4,2308.51
13786,13786,debit_card,1,4131.16
13787,13787,debit_card,1,490.9
13788,13788,debit_card,1,3659.79
13789,13789,boleto,1,3538.97
13790,13790,debit_card,1,282.08
13791,13791,boleto,1,681.99
13792,13792,voucher,1,1483.73
13793,13793,voucher,1,1235.66
13794,13794,boleto,1,2138.35
13795,13795,debit_card,1,2778.67
13796,13796,debit_card,1,4113.83
13797,13797,boleto,1,94.29
13798,13798,debit_card,1,1183.1
13799,13799,debit_card,1,10432.42
13800,13800,voucher,1,1899.98
13801,13801,boleto,1,314.81
13802,13802,debit_card,1,1228.33
13803,13803,credit_card,4,1069.68
13804,13804,voucher,1,1015.72
13805,13805,debit_card,1,258.06
13806,13806,debit_card,1,1072.52
13807,13807,credit_card,1,175.56
13808,13808,credit_card,1,54.52
13809,13809,voucher,1,691.62
13810,13810,debit_card,1,276.44
13811,13811,boleto,1,314.59
13812,13812,debit_card,1,274.49
13813,13813,debit_card,1,6863.06
13814,13814,debit_card,1,351.63
13815,13815,credit_card,1,136.34
13816,13816,credit_card,1,460.64
13817,13817,boleto,1,10050.6
13818,13818,debit_card,1,604.51
13819,13819,voucher,1,7048.45
13820,13820,voucher,1,108.94
13821,13821,debit_card,1,349.25
13822,13822,credit_card,4,1207.03
13823,13823,credit_card,1,1336.45
13824,13824,credit_card,3,442.02
13825,13825,boleto,1,418.65
13826,13826,debit_card,1,1871.71
13827,13827,credit_card,1,2668.88
13828,13828,voucher,1,2464.07
13829,13829,debit_card,1,38.89
13830,13830,boleto,1,162.35
13831,13831,boleto,1,1828.21
13832,13832,credit_card,1,64.96
13833,13833,voucher,1,288.65
13834,13834,credit_card,1,119.55
13835,13835,boleto,1,1398.59
13836,13836,boleto,1,1023.03
13837,13837,voucher,1,617.33
13838,13838,debit_card,1,1419.35
13839,13839,voucher,1,339.22
13840,13840,credit_card,1,135.84
13841,13841,voucher,1,83.56
13842,13842,credit_card,10,1443.28
13843,13843,credit_card,1,422.25
13844,13844,voucher,1,2702.49
13845,13845,boleto,1,4061.0
13846,13846,debit_card,1,848.41
13847,13847,boleto,1,95.51
13848,13848,boleto,1,547.97
13849,13849,voucher,1,9657.87
13850,13850,credit_card,1,494.96
13851,13851,voucher,1,1529.86
13852,13852,debit_card,1,3276.08
13853,13853,boleto,1,120.72
13854,13854,debit_card,1,1081.15
13855,13855,voucher,1,1362.51
13856,13856,boleto,1,1722.18
13857,13857,boleto,1,4347.19
13858,13858,boleto,1,206.39
13859,13859,credit_card,1,1420.42
13860,13860,boleto,1,55.92
13861,13861,debit_card,1,5860.37
13862,13862,debit_card,1,1786.74
13863,13863,debit_card,1,3139.24
13864,13864,voucher,1,559.78
13865,13865,credit_card,1,3204.61
13866,13866,credit_card,1,2589.85
13867,13867,voucher,1,3077.62
13868,13868,voucher,1,2499.57
13869,13869,voucher,1,1048.1
13870,13870,credit_card,1,4833.39
13871,13871,credit_card,1,110.36
13872,13872,boleto,1,179.05
13873,13873,boleto,1,313.88
13874,13874,credit_card,4,2932.38
13875,13875,credit_card,6,449.46
13876,13876,voucher,1,1183.32
13877,13877,credit_card,6,711.16
13878,13878,boleto,1,785.75
13879,13879,voucher,1,1624.48
13880,13880,debit_card,1,2545.87
13881,13881,boleto,1,1930.92
13882,13882,boleto,1,402.4
13883,13883,boleto,1,900.42
13884,13884,debit_card,1,525.94
13885,13885,credit_card,1,150.02
13886,13886,voucher,1,3584.4
13887,13887,debit_card,1,1298.15
13888,13888,debit_card,1,5522.55
13889,13889,boleto,1,214.06
13890,13890,credit_card,1,1626.93
13891,13891,voucher,1,509.87
13892,13892,voucher,1,6025.47
13893,13893,debit_card,1,463.68
13894,13894,debit_card,1,6152.06
13895,13895,debit_card,1,194.45
13896,13896,boleto,1,2961.26
13897,13897,debit_card,1,1003.07
13898,13898,debit_card,1,84.81
13899,13899,voucher,1,177.58
13900,13900,credit_card,1,95.01
13901,13901,boleto,1,97.71
13902,13902,credit_card,1,9729.99
13903,13903,boleto,1,4927.83
13904,13904,voucher,1,1433.03
13905,13905,boleto,1,716.37
13906,13906,boleto,1,435.14
13907,13907,voucher,1,2215.18
13908,13908,voucher,1,5804.91
13909,13909,credit_card,10,10768.15
13910,13910,voucher,1,1905.13
13911,13911,voucher,1,821.59
13912,13912,debit_card,1,75.48
13913,13913,debit_card,1,1035.78
13914,13914,voucher,1,2086.25
13915,13915,voucher,1,3191.51
13916,13916,credit_card,3,1896.22
13917,13917,voucher,1,678.45
13918,13918,debit_card,1,230.87
13919,13919,voucher,1,2708.93
13920,13920,credit_card,2,547.29
13921,13921,voucher,1,585.86
13922,13922,credit_card,3,448.01
13923,13923,debit_card,1,9209.9
13924,13924,debit_card,1,1970.81
13925,13925,credit_card,1,1268.86
13926,13926,boleto,1,3665.87
13927,13927,credit_card,3,3062.21
13928,13928,voucher,1,533.44
13929,13929,debit_card,1,261.65
13930,13930,debit_card,1,3940.14
13931,13931,debit_card,1,6510.54
13932,13932,boleto,1,3072.71
13933,13933,boleto,1,1905.65
13934,13934,voucher,1,101.64
13935,13935,credit_card,1,5935.55
13936,13936,voucher,1,1593.7
13937,13937,debit_card,1,866.06
13938,13938,boleto,1,320.96
13939,13939,voucher,1,1800.67
13940,13940,debit_card,1,773.38
13941,13941,voucher,1,2014.98
13942,13942,debit_card,1,3634.79
13943,13943,boleto,1,4502.35
13944,13944,voucher,1,431.69
13945,13945,debit_card,1,2044.92
13946,13946,credit_card,6,2449.61
13947,13947,boleto,1,228.01
13948,13948,boleto,1,1062.84
13949,13949,credit_card,1,133.92
13950,13950,boleto,1,337.97
13951,13951,debit_card,1,306.05
13952,13952,boleto,1,2699.34
13953,13953,voucher,1,2589.37
13954,13954,boleto,1,2882.32
13955,13955,debit_card,1,85.22
13956,13956,boleto,1,1502.52
13957,13957,debit_card,1,2948.98
13958,13958,credit_card,10,994.42
13959,13959,debit_card,1,3996.91
13960,13960,voucher,1,296.59
13961,13961,voucher,1,326.03
13962,13962,credit_card,1,253.93
13963,13963,boleto,1,934.89
13964,13964,credit_card,3,414.25
13965,13965,boleto,1,596.54
13966,13966,debit_card,1,2298.16
13967,13967,voucher,1,1030.64
13968,13968,voucher,1,1881.52
13969,13969,debit_card,1,1166.75
13970,13970,debit_card,1,5577.01
13971,13971,credit_card,1,6308.23
13972,13972,debit_card,1,1595.21
13973,13973,credit_card,1,3081.42
13974,13974,voucher,1,1347.78
13975,13975,credit_card,10,2140.54
13976,13976,boleto,1,6414.92
13977,13977,boleto,1,287.01
13978,13978,boleto,1,108.92
13979,13979,credit_card,2,347.11
13980,13980,voucher,1,4702.82
13981,13981,debit_card,1,418.67
13982,13982,voucher,1,498.45
13983,13983,voucher,1,8751.87
13984,13984,debit_card,1,7087.17
13985,13985,credit_card,3,476.32
13986,13986,debit_card,1,1556.04
13987,13987,debit_card,1,2561.78
13988,13988,debit_card,1,4275.69
13989,13989,credit_card,1,1723.88
13990,13990,debit_card,1,9415.58
13991,13991,debit_card,1,1079.1
13992,13992,debit_card,1,400.83
13993,13993,debit_card,1,1035.14
13994,13994,debit_card,1,305.68
13995,13995,voucher,1,4115.82
13996,13996,boleto,1,2271.96
13997,13997,credit_card,4,351.73
13998,13998,voucher,1,368.77
13999,13999,debit_card,1,421.75
14000,14000,credit_card,3,216.11
14001,14001,debit_card,1,179.89
14002,14002,boleto,1,2925.88
14003,14003,debit_card,1,5113.01
14004,14004,credit_card,4,7996.45
14005,14005,boleto,1,2192.71
14006,14006,debit_card,1,663.6
14007,14007,boleto,1,297.79
14008,14008,credit_card,1,193.35
14009,14009,boleto,1,296.08
14010,14010,boleto,1,2788.86
14011,14011,debit_card,1,300.87
14012,14012,voucher,1,5044.94
14013,14013,debit_card,1,106.53
14014,14014,debit_card,1,8534.67
14015,14015,debit_card,1,372.7
14016,14016,voucher,1,1064.6
14017,14017,boleto,1,412.0
14018,14018,credit_card,6,535.32
14019,14019,debit_card,1,453.87
14020,14020,voucher,1,393.81
14021,14021,voucher,1,2952.84
14022,14022,credit_card,2,1500.87
14023,14023,credit_card,1,2696.39
14024,14024,boleto,1,2312.16
14025,14025,debit_card,1,619.16
14026,14026,credit_card,3,992.55
14027,14027,debit_card,1,1018.46
14028,14028,credit_card,10,358.87
14029,14029,debit_card,1,2065.97
14030,14030,debit_card,1,340.08
14031,14031,credit_card,1,1632.83
14032,14032,debit_card,1,595.26
14033,14033,voucher,1,3203.25
14034,14034,boleto,1,121.94
14035,14035,debit_card,1,5195.59
14036,14036,boleto,1,2702.82
14037,14037,debit_card,1,2546.27
14038,14038,boleto,1,237.68
14039,14039,voucher,1,656.21
14040,14040,credit_card,6,806.4
14041,14041,voucher,1,1443.34
14042,14042,credit_card,1,5026.98
14043,14043,debit_card,1,217.6
14044,14044,debit_card,1,1344.79
14045,14045,debit_card,1,315.96
14046,14046,credit_card,6,3550.46
14047,14047,boleto,1,6103.44
14048,14048,voucher,1,2038.98
14049,14049,boleto,1,5720.91
14050,14050,voucher,1,2876.26
14051,14051,voucher,1,2754.02
14052,14052,boleto,1,69.76
14053,14053,voucher,1,440.34
14054,14054,voucher,1,2250.74
14055,14055,debit_card,1,1115.52
14056,14056,credit_card,1,878.05
14057,14057,voucher,1,77.57
14058,14058,voucher,1,10244.02
14059,14059,voucher,1,2724.51
14060,14060,boleto,1,89.49
14061,14061,voucher,1,191.39
14062,14062,debit_card,1,2814.84
14063,14063,boleto,1,2025.83
14064,14064,boleto,1,197.69
14065,14065,boleto,1,286.08
14066,14066,credit_card,1,64.99
14067,14067,debit_card,1,747.99
14068,14068,debit_card,1,234.23
14069,14069,boleto,1,224.8
14070,14070,debit_card,1,1807.38
14071,14071,debit_card,1,346.95
14072,14072,credit_card,1,4608.75
14073,14073,voucher,1,426.7
14074,14074,boleto,1,424.78
14075,14075,debit_card,1,2174.31
14076,14076,credit_card,1,401.43
14077,14077,debit_card,1,3284.24
14078,14078,voucher,1,4077.33
14079,14079,voucher,1,3422.91
14080,14080,debit_card,1,129.92
14081,14081,debit_card,1,989.13
14082,14082,debit_card,1,6680.62
14083,14083,boleto,1,4431.48
14084,14084,credit_card,1,149.85
14085,14085,voucher,1,242.47
14086,14086,credit_card,1,539.1
14087,14087,voucher,1,2134.19
14088,14088,debit_card,1,332.38
14089,14089,debit_card,1,493.67
14090,14090,voucher,1,210.9
14091,14091,voucher,1,1669.9
14092,14092,voucher,1,3542.01
14093,14093,debit_card,1,1550.41
14094,14094,credit_card,1,4005.28
14095,14095,credit_card,3,276.44
14096,14096,credit_card,10,735.6
14097,14097,voucher,1,3180.9
14098,14098,voucher,1,1018.71
14099,14099,credit_card,1,1130.69
14100,14100,boleto,1,1409.77
14101,14101,debit_card,1,275.01
14102,14102,debit_card,1,683.31
14103,14103,boleto,1,1637.13
14104,14104,credit_card,1,191.44
14105,14105,credit_card,4,4061.2
14106,14106,debit_card,1,190.79
14107,14107,credit_card,6,3271.0
14108,14108,voucher,1,3750.34
14109,14109,credit_card,1,792.68
14110,14110,credit_card,1,3285.41
14111,14111,credit_card,1,96.89
14112,14112,credit_card,1,4091.94
14113,14113,debit_card,1,1704.59
14114,14114,voucher,1,3230.35
14115,14115,debit_card,1,592.4
14116,14116,voucher,1,2956.61
14117,14117,debit_card,1,2884.23
14118,14118,credit_card,1,7610.64
14119,14119,debit_card,1,116.38
14120,14120,debit_card,1,1654.5
14121,14121,boleto,1,571.93
14122,14122,debit_card,1,1091.06
14123,14123,voucher,1,974.1
14124,14124,credit_card,1,4914.62
14125,14125,boleto,1,106.66
14126,14126,debit_card,1,5089.08
14127,14127,debit_card,1,829.15
14128,14128,credit_card,2,462.54
14129,14129,boleto,1,650.86
14130,14130,credit_card,1,2990.98
14131,14131,credit_card,6,2017.09
14132,14132,debit_card,1,3451.66
14133,14133,debit_card,1,2182.33
14134,14134,voucher,1,1260.61
14135,14135,voucher,1,279.38
14136,14136,credit_card,4,1822.67
14137,14137,voucher,1,1227.87
14138,14138,voucher,1,736.41
14139,14139,voucher,1,45.91
14140,14140,voucher,1,1217.92
14141,14141,debit_card,1,698.99
14142,14142,boleto,1,2234.43
14143,14143,voucher,1,290.58
14144,14144,voucher,1,5765.25
14145,14145,credit_card,4,279.26
14146,14146,boleto,1,616.13
14147,14147,credit_card,3,1244.85
14148,14148,voucher,1,5227.43
14149,14149,boleto,1,72.43
14150,14150,voucher,1,240.16
14151,14151,debit_card,1,3217.86
14152,14152,debit_card,1,1878.77
14153,14153,debit_card,1,713.96
14154,14154,voucher,1,5940.9
14155,14155,credit_card,4,2071.05
14156,14156,boleto,1,625.37
14157,14157,voucher,1,3040.64
14158,14158,voucher,1,1774.49
14159,14159,boleto,1,6425.69
14160,14160,credit_card,2,5128.54
14161,14161,boleto,1,2531.1
14162,14162,boleto,1,2863.87
14163,14163,voucher,1,1737.55
14164,14164,debit_card,1,1258.83
14165,14165,credit_card,1,391.55
14166,14166,voucher,1,4709.84
14167,14167,boleto,1,253.78
14168,14168,voucher,1,1554.32
14169,14169,boleto,1,354.77
14170,14170,boleto,1,223.36
14171,14171,boleto,1,363.47
14172,14172,voucher,1,507.67
14173,14173,boleto,1,537.11
14174,14174,debit_card,1,766.46
14175,14175,debit_card,1,1162.45
14176,14176,debit_card,1,191.89
14177,14177,debit_card,1,138.22
14178,14178,voucher,1,1358.0
14179,14179,boleto,1,4495.94
14180,14180,credit_card,1,214.52
14181,14181,credit_card,2,2768.17
14182,14182,credit_card,1,782.4
14183,14183,boleto,1,1611.05
14184,14184,boleto,1,1602.01
14185,14185,voucher,1,1370.64
14186,14186,credit_card,2,2143.21
14187,14187,voucher,1,575.17
14188,14188,boleto,1,254.69
14189,14189,credit_card,1,1634.83
14190,14190,voucher,1,781.69
14191,14191,debit_card,1,3485.48
14192,14192,voucher,1,1486.94
14193,14193,debit_card,1,6359.18
14194,14194,credit_card,2,3506.08
14195,14195,credit_card,1,916.17
14196,14196,voucher,1,635.72
14197,14197,boleto,1,524.14
14198,14198,credit_card,3,299.13
14199,14199,debit_card,1,600.85
14200,14200,debit_card,1,1984.07
14201,14201,debit_card,1,604.6
14202,14202,debit_card,1,846.84
14203,14203,voucher,1,2513.36
14204,14204,credit_card,1,161.24
14205,14205,voucher,1,188.47
14206,14206,debit_card,1,95.98
14207,14207,credit_card,3,810.7
14208,14208,credit_card,3,1122.2
14209,14209,voucher,1,708.95
14210,14210,voucher,1,473.58
14211,14211,debit_card,1,275.04
14212,14212,debit_card,1,720.14
14213,14213,debit_card,1,2144.46
14214,14214,credit_card,1,348.33
14215,14215,boleto,1,1448.22
14216,14216,credit_card,2,2062.27
14217,14217,voucher,1,1386.04
14218,14218,boleto,1,125.24
14219,14219,voucher,1,50.81
14220,14220,credit_card,1,1902.59
14221,14221,voucher,1,149.03
14222,14222,voucher,1,402.29
14223,14223,debit_card,1,2541.42
14224,14224,boleto,1,579.47
14225,14225,credit_card,1,1818.17
14226,14226,voucher,1,2356.13
14227,14227,credit_card,3,2077.91
14228,14228,voucher,1,2338.97
14229,14229,debit_card,1,1034.79
14230,14230,credit_card,4,740.26
14231,14231,debit_card,1,1859.7
14232,14232,debit_card,1,4761.71
14233,14233,boleto,1,597.49
14234,14234,voucher,1,2894.17
14235,14235,voucher,1,146.12
14236,14236,debit_card,1,805.75
14237,14237,boleto,1,516.73
14238,14238,boleto,1,1187.14
14239,14239,boleto,1,826.19
14240,14240,boleto,1,799.09
14241,14241,voucher,1,357.73
14242,14242,boleto,1,888.65
14243,14243,credit_card,10,4457.22
14244,14244,credit_card,10,925.81
14245,14245,voucher,1,143.02
14246,14246,debit_card,1,2500.68
14247,14247,debit_card,1,549.11
14248,14248,boleto,1,2143.09
14249,14249,boleto,1,439.38
14250,14250,boleto,1,290.9
14251,14251,boleto,1,3693.43
14252,14252,credit_card,6,585.04
14253,14253,voucher,1,181.82
14254,14254,voucher,1,717.95
14255,14255,voucher,1,4588.6
14256,14256,debit_card,1,333.76
14257,14257,boleto,1,4962.18
14258,14258,voucher,1,240.39
14259,14259,boleto,1,1132.14
14260,14260,voucher,1,2080.91
14261,14261,boleto,1,532.17
14262,14262,voucher,1,2766.64
14263,14263,boleto,1,357.24
14264,14264,boleto,1,3081.75
14265,14265,debit_card,1,198.46
14266,14266,voucher,1,1129.48
14267,14267,debit_card,1,5020.48
14268,14268,debit_card,1,3177.94
14269,14269,credit_card,1,209.82
14270,14270,debit_card,1,6087.28
14271,14271,credit_card,1,398.51
14272,14272,debit_card,1,978.27
14273,14273,boleto,1,586.18
14274,14274,voucher,1,80.48
14275,14275,boleto,1,217.46
14276,14276,boleto,1,11198.24
14277,14277,credit_card,1,324.92
14278,14278,voucher,1,652.01
14279,14279,credit_card,1,347.12
14280,14280,boleto,1,10828.34
14281,14281,credit_card,1,1118.58
14282,14282,voucher,1,169.84
14283,14283,boleto,1,4784.31
14284,14284,credit_card,10,3370.44
14285,14285,voucher,1,292.25
14286,14286,boleto,1,768.38
14287,14287,voucher,1,347.73
14288,14288,boleto,1,651.24
14289,14289,credit_card,2,2091.83
14290,14290,credit_card,10,2119.46
14291,14291,debit_card,1,7470.26
14292,14292,boleto,1,54.05
14293,14293,debit_card,1,2431.06
14294,14294,voucher,1,2895.34
14295,14295,credit_card,4,1471.84
14296,14296,boleto,1,2670.74
14297,14297,voucher,1,1214.08
14298,14298,boleto,1,614.33
14299,14299,credit_card,1,11722.58
14300,14300,boleto,1,9482.36
14301,14301,voucher,1,1809.39
14302,14302,debit_card,1,14309.95
14303,14303,boleto,1,3724.62
14304,14304,credit_card,10,3058.97
14305,14305,credit_card,2,3253.71
14306,14306,boleto,1,717.13
14307,14307,boleto,1,655.77
14308,14308,debit_card,1,2047.46
14309,14309,credit_card,2,1356.18
14310,14310,boleto,1,169.62
14311,14311,voucher,1,337.71
14312,14312,debit_card,1,3297.03
14313,14313,debit_card,1,401.15
14314,14314,voucher,1,2191.65
14315,14315,boleto,1,519.61
14316,14316,voucher,1,1966.08
14317,14317,boleto,1,10453.9
14318,14318,voucher,1,439.99
14319,14319,debit_card,1,573.63
14320,14320,voucher,1,1666.91
14321,14321,credit_card,10,290.45
14322,14322,boleto,1,2302.27
14323,14323,debit_card,1,86.05
14324,14324,debit_card,1,185.37
14325,14325,debit_card,1,792.41
14326,14326,voucher,1,278.93
14327,14327,credit_card,3,1384.52
14328,14328,credit_card,1,150.32
14329,14329,voucher,1,350.83
14330,14330,debit_card,1,2045.61
14331,14331,boleto,1,2873.91
14332,14332,voucher,1,1310.83
14333,14333,voucher,1,620.99
14334,14334,debit_card,1,3242.53
14335,14335,boleto,1,1884.42
14336,14336,credit_card,1,390.72
14337,14337,debit_card,1,363.71
14338,14338,credit_card,1,4464.9
14339,14339,voucher,1,563.37
14340,14340,debit_card,1,766.76
14341,14341,voucher,1,373.31
14342,14342,boleto,1,240.35
14343,14343,credit_card,10,5491.13
14344,14344,boleto,1,3871.83
14345,14345,credit_card,4,566.68
14346,14346,boleto,1,89.86
14347,14347,debit_card,1,1539.34
14348,14348,voucher,1,1395.45
14349,14349,boleto,1,783.74
14350,14350,debit_card,1,3136.77
14351,14351,credit_card,3,1815.93
14352,14352,credit_card,1,263.24
14353,14353,credit_card,2,6151.92
14354,14354,boleto,1,160.33
14355,14355,voucher,1,2217.42
14356,14356,debit_card,1,97.18
14357,14357,debit_card,1,601.57
14358,14358,voucher,1,3133.67
14359,14359,voucher,1,135.02
14360,14360,debit_card,1,282.24
14361,14361,voucher,1,2807.88
14362,14362,boleto,1,2451.2
14363,14363,boleto,1,218.11
14364,14364,credit_card,1,2541.91
14365,14365,voucher,1,1638.41
14366,14366,debit_card,1,3501.59
14367,14367,debit_card,1,798.96
14368,14368,debit_card,1,467.2
14369,14369,boleto,1,978.24
14370,14370,boleto,1,715.32
14371,14371,debit_card,1,2840.36
14372,14372,debit_card,1,234.3
14373,14373,credit_card,1,3459.54
14374,14374,boleto,1,3755.86
14375,14375,voucher,1,2071.03
14376,14376,boleto,1,2341.21
14377,14377,voucher,1,1374.02
14378,14378,boleto,1,853.17
14379,14379,voucher,1,3539.05
14380,14380,voucher,1,147.85
14381,14381,voucher,1,2376.88
14382,14382,debit_card,1,1070.16
14383,14383,debit_card,1,3259.15
14384,14384,credit_card,1,67.33
14385,14385,boleto,1,2131.85
14386,14386,debit_card,1,4115.9
14387,14387,credit_card,1,2420.78
14388,14388,credit_card,1,180.68
14389,14389,debit_card,1,3333.11
14390,14390,voucher,1,1796.47
14391,14391,credit_card,1,1256.78
14392,14392,voucher,1,6049.9
14393,14393,credit_card,1,303.06
14394,14394,debit_card,1,1481.87
14395,14395,voucher,1,3068.47
14396,14396,boleto,1,2321.55
14397,14397,credit_card,1,4390.71
14398,14398,debit_card,1,4193.32
14399,14399,credit_card,4,1721.75
14400,14400,voucher,1,596.28
14401,14401,debit_card,1,869.8
14402,14402,voucher,1,1791.37
14403,14403,voucher,1,1171.65
14404,14404,credit_card,10,2789.07
14405,14405,debit_card,1,5416.45
14406,14406,boleto,1,642.77
14407,14407,voucher,1,1456.07
14408,14408,voucher,1,7474.26
14409,14409,voucher,1,603.87
14410,14410,debit_card,1,7251.14
14411,14411,debit_card,1,176.6
14412,14412,voucher,1,1282.84
14413,14413,boleto,1,90.51
14414,14414,boleto,1,1360.3
14415,14415,boleto,1,244.21
14416,14416,credit_card,1,4415.77
14417,14417,credit_card,1,737.65
14418,14418,debit_card,1,8063.19
14419,14419,voucher,1,9824.95
14420,14420,debit_card,1,707.76
14421,14421,boleto,1,76.63
14422,14422,debit_card,1,93.86
14423,14423,credit_card,1,828.93
14424,14424,boleto,1,549.86
14425,14425,debit_card,1,7829.62
14426,14426,credit_card,3,3588.24
14427,14427,credit_card,1,135.48
14428,14428,voucher,1,1605.45
14429,14429,boleto,1,1728.6
14430,14430,voucher,1,1311.7
14431,14431,credit_card,1,918.89
14432,14432,credit_card,4,2108.92
14433,14433,voucher,1,2789.34
14434,14434,voucher,1,94.4
14435,14435,debit_card,1,2268.68
14436,14436,boleto,1,302.04
14437,14437,debit_card,1,1723.9
14438,14438,credit_card,1,5209.55
14439,14439,voucher,1,8224.93
14440,14440,voucher,1,338.27
14441,14441,credit_card,10,758.37
14442,14442,voucher,1,1069.98
14443,14443,boleto,1,3115.78
14444,14444,debit_card,1,1470.25
14445,14445,credit_card,3,3866.51
14446,14446,credit_card,10,1082.4
14447,14447,voucher,1,938.76
14448,14448,credit_card,1,772.94
14449,14449,voucher,1,3723.67
14450,14450,credit_card,1,2341.42
14451,14451,debit_card,1,3049.39
14452,14452,credit_card,4,211.68
14453,14453,debit_card,1,1005.13
14454,14454,credit_card,1,1184.78
14455,14455,credit_card,1,2113.98
14456,14456,debit_card,1,2038.39
14457,14457,debit_card,1,1071.05
14458,14458,debit_card,1,3356.67
14459,14459,credit_card,1,172.45
14460,14460,boleto,1,1477.69
14461,14461,credit_card,1,6888.12
14462,14462,voucher,1,7065.54
14463,14463,credit_card,1,155.66
14464,14464,voucher,1,2448.03
14465,14465,debit_card,1,1622.76
14466,14466,credit_card,1,4131.65
14467,14467,credit_card,1,190.61
14468,14468,debit_card,1,1776.42
14469,14469,debit_card,1,754.35
14470,14470,voucher,1,344.91
14471,14471,boleto,1,386.18
14472,14472,credit_card,1,244.81
14473,14473,voucher,1,517.26
14474,14474,debit_card,1,1964.14
14475,14475,boleto,1,232.19
14476,14476,credit_card,1,5452.29
14477,14477,credit_card,1,578.53
14478,14478,debit_card,1,4095.47
14479,14479,voucher,1,674.86
14480,14480,voucher,1,108.28
14481,14481,credit_card,6,511.59
14482,14482,voucher,1,4715.61
14483,14483,debit_card,1,7303.84
14484,14484,voucher,1,1217.3
14485,14485,voucher,1,224.26
14486,14486,voucher,1,311.08
14487,14487,debit_card,1,2389.36
14488,14488,credit_card,10,1931.94
14489,14489,voucher,1,4260.37
14490,14490,credit_card,6,343.77
14491,14491,voucher,1,3731.73
14492,14492,debit_card,1,370.94
14493,14493,credit_card,1,3917.8
14494,14494,boleto,1,907.17
14495,14495,boleto,1,293.98
14496,14496,boleto,1,7489.45
14497,14497,credit_card,6,201.46
14498,14498,voucher,1,2003.71
14499,14499,voucher,1,1768.93
14500,14500,credit_card,1,4339.97
14501,14501,debit_card,1,1620.93
14502,14502,debit_card,1,3801.14
14503,14503,voucher,1,2505.85
14504,14504,voucher,1,2331.79
14505,14505,debit_card,1,8910.9
14506,14506,credit_card,6,468.0
