product_id,product_category,product_name,unit_cost,list_price,weight_g
919,fashion_accessories,Fashion Accessories Item 919,80.37,128.85,12821
920,beauty_health,Beauty Health Item 920,130.28,193.39,13852
921,sports_leisure,Sports Leisure Item 921,526.95,662.81,7276
922,home_furniture,Home Furniture Item 922,1584.14,2010.98,12799
923,housewares,Housewares Item 923,155.28,210.58,5810
924,books_stationery,Books Stationery Item 924,32.59,38.39,1921
925,housewares,Housewares Item 925,38.4,49.78,7327
926,toys_baby,Toys Baby Item 926,200.17,244.81,10918
927,computers_tablets,Computers Tablets Item 927,4504.56,5120.65,13534
928,electronics,Electronics Item 928,1688.54,1921.53,10068
929,computers_tablets,Computers Tablets Item 929,2660.13,2875.56,335
930,computers_tablets,Computers Tablets Item 930,4112.64,4578.49,4403
931,computers_tablets,Computers Tablets Item 931,4344.23,4922.05,13122
932,computers_tablets,Computers Tablets Item 932,2409.98,2725.09,2719
933,beauty_health,Beauty Health Item 933,90.5,129.54,1459
934,home_furniture,Home Furniture Item 934,437.56,541.39,8753
935,beauty_health,Beauty Health Item 935,156.57,230.56,1969
936,books_stationery,Books Stationery Item 936,102.85,121.95,8155
937,housewares,Housewares Item 937,47.94,66.28,5614
938,beauty_health,Beauty Health Item 938,195.64,268.5,13124
939,sports_leisure,Sports Leisure Item 939,639.67,828.55,11898
940,beauty_health,Beauty Health Item 940,174.66,256.86,7395
941,beauty_health,Beauty Health Item 941,23.58,33.16,9279
942,housewares,Housewares Item 942,414.36,556.27,3721
943,housewares,Housewares Item 943,175.73,236.73,10864
944,fashion_accessories,Fashion Accessories Item 944,136.02,214.22,12462
945,toys_baby,Toys Baby Item 945,408.98,481.56,13799
946,sports_leisure,Sports Leisure Item 946,164.11,207.84,427
947,toys_baby,Toys Baby Item 947,67.46,82.73,12998
948,beauty_health,Beauty Health Item 948,15.41,22.92,8826
949,electronics,Electronics Item 949,1784.46,2071.24,2302
950,sports_leisure,Sports Leisure Item 950,255.89,311.03,11953
951,fashion_accessories,Fashion Accessories Item 951,153.42,240.24,5475
952,housewares,Housewares Item 952,351.66,482.61,11850
953,electronics,Electronics Item 953,974.45,1099.41,2322
954,fashion_accessories,Fashion Accessories Item 954,195.6,292.99,1241
955,computers_tablets,Computers Tablets Item 955,4955.15,5616.2,8798
956,beauty_health,Beauty Health Item 956,89.05,126.15,7306
957,electronics,Electronics Item 957,2116.06,2462.19,9923
958,fashion_accessories,Fashion Accessories Item 958,77.08,117.0,13182
959,sports_leisure,Sports Leisure Item 959,511.66,645.71,9021
960,fashion_accessories,Fashion Accessories Item 960,223.92,352.68,7148
961,electronics,Electronics Item 961,1980.64,2270.11,11006
962,home_furniture,Home Furniture Item 962,1106.74,1459.4,13541
963,fashion_accessories,Fashion Accessories Item 963,157.79,244.29,5950
964,fashion_accessories,Fashion Accessories Item 964,238.54,353.96,4854
965,home_furniture,Home Furniture Item 965,1629.75,2107.82,10913
966,electronics,Electronics Item 966,1621.6,1851.99,8065
967,home_furniture,Home Furniture Item 967,111.85,139.73,9840
968,fashion_accessories,Fashion Accessories Item 968,205.17,312.14,176
969,fashion_accessories,Fashion Accessories Item 969,79.33,118.52,1446
970,fashion_accessories,Fashion Accessories Item 970,81.5,120.58,11647
971,toys_baby,Toys Baby Item 971,48.87,61.36,10314
972,auto_parts,Auto Parts Item 972,548.02,708.89,10497
973,computers_tablets,Computers Tablets Item 973,1938.01,2208.14,10500
974,computers_tablets,Computers Tablets Item 974,2408.28,2634.69,6216
975,auto_parts,Auto Parts Item 975,67.21,85.09,9059
976,electronics,Electronics Item 976,1572.65,1792.89,4426
977,home_furniture,Home Furniture Item 977,760.94,969.76,14144
978,beauty_health,Beauty Health Item 978,33.69,48.69,11182
979,fashion_accessories,Fashion Accessories Item 979,43.49,68.52,3866
980,sports_leisure,Sports Leisure Item 980,559.93,723.05,9526
981,fashion_accessories,Fashion Accessories Item 981,212.17,323.98,6688
982,fashion_accessories,Fashion Accessories Item 982,192.84,308.56,14194
983,sports_leisure,Sports Leisure Item 983,674.13,870.06,9433
984,home_furniture,Home Furniture Item 984,880.34,1151.99,4658
985,computers_tablets,Computers Tablets Item 985,2830.96,3202.14,14373
986,fashion_accessories,Fashion Accessories Item 986,259.44,385.34,11682
987,home_furniture,Home Furniture Item 987,1456.2,1842.64,12365
988,computers_tablets,Computers Tablets Item 988,967.16,1073.97,7530
989,fashion_accessories,Fashion Accessories Item 989,63.32,98.7,7060
990,books_stationery,Books Stationery Item 990,158.08,192.57,13024
991,electronics,Electronics Item 991,1205.97,1435.55,4539
992,books_stationery,Books Stationery Item 992,137.52,156.65,5098
993,auto_parts,Auto Parts Item 993,704.59,898.25,14864
994,electronics,Electronics Item 994,1545.3,1802.95,7361
995,sports_leisure,Sports Leisure Item 995,278.84,348.86,12097
996,home_furniture,Home Furniture Item 996,716.93,937.97,7464
997,electronics,Electronics Item 997,868.23,991.08,238
998,sports_leisure,Sports Leisure Item 998,473.78,575.51,5819
999,home_furniture,Home Furniture Item 999,1387.1,1830.92,479
1000,home_furniture,Home Furniture Item 1000,281.31,350.76,4433
1001,books_stationery,Books Stationery Item 1001,160.32,194.43,1211
1002,sports_leisure,Sports Leisure Item 1002,145.08,186.53,14754
1003,electronics,Electronics Item 1003,226.97,266.75,7476
1004,beauty_health,Beauty Health Item 1004,15.09,22.05,1186
1005,electronics,Electronics Item 1005,2167.45,2519.37,9792
1006,housewares,Housewares Item 1006,132.67,177.82,2714
1007,fashion_accessories,Fashion Accessories Item 1007,265.7,399.19,9124
1008,sports_leisure,Sports Leisure Item 1008,73.03,91.17,10194
1009,fashion_accessories,Fashion Accessories Item 1009,239.23,383.03,2462
1010,books_stationery,Books Stationery Item 1010,98.53,115.64,9723
1011,toys_baby,Toys Baby Item 1011,243.92,290.06,6486
1012,auto_parts,Auto Parts Item 1012,1036.08,1302.36,3453
1013,home_furniture,Home Furniture Item 1013,653.8,871.17,13895
1014,fashion_accessories,Fashion Accessories Item 1014,52.39,79.06,4442
1015,housewares,Housewares Item 1015,312.45,422.46,2924
1016,fashion_accessories,Fashion Accessories Item 1016,41.26,65.46,945
1017,electronics,Electronics Item 1017,1007.26,1173.35,1725
1018,toys_baby,Toys Baby Item 1018,104.48,127.18,2546
1019,beauty_health,Beauty Health Item 1019,100.6,145.62,1018
1020,computers_tablets,Computers Tablets Item 1020,1079.36,1163.24,9841
1021,fashion_accessories,Fashion Accessories Item 1021,211.51,322.16,13249
1022,fashion_accessories,Fashion Accessories Item 1022,48.97,75.83,3320
1023,fashion_accessories,Fashion Accessories Item 1023,155.22,228.89,5653
1024,beauty_health,Beauty Health Item 1024,137.91,189.38,1669
1025,beauty_health,Beauty Health Item 1025,39.18,58.24,9325
1026,auto_parts,Auto Parts Item 1026,54.73,68.22,10181
1027,beauty_health,Beauty Health Item 1027,49.92,73.06,10820
1028,beauty_health,Beauty Health Item 1028,46.93,64.87,8956
1029,housewares,Housewares Item 1029,256.29,348.5,7843
1030,housewares,Housewares Item 1030,300.07,399.95,3141
1031,electronics,Electronics Item 1031,2488.09,2844.29,14356
1032,computers_tablets,Computers Tablets Item 1032,4169.13,4708.8,13081
1033,electronics,Electronics Item 1033,1550.36,1811.53,9064
1034,books_stationery,Books Stationery Item 1034,164.71,193.42,203
1035,beauty_health,Beauty Health Item 1035,74.64,105.79,2470
1036,housewares,Housewares Item 1036,351.13,460.55,12986
1037,computers_tablets,Computers Tablets Item 1037,954.64,1050.94,1621
1038,sports_leisure,Sports Leisure Item 1038,43.1,53.24,3617
1039,computers_tablets,Computers Tablets Item 1039,1700.55,1838.31,12102
1040,computers_tablets,Computers Tablets Item 1040,3796.38,4086.62,4549
1041,fashion_accessories,Fashion Accessories Item 1041,210.96,333.73,7873
1042,housewares,Housewares Item 1042,185.3,237.98,11149
1043,home_furniture,Home Furniture Item 1043,1135.96,1440.09,1646
1044,home_furniture,Home Furniture Item 1044,280.23,356.77,10774
1045,beauty_health,Beauty Health Item 1045,171.11,249.14,494
1046,auto_parts,Auto Parts Item 1046,834.43,1025.38,5751
1047,housewares,Housewares Item 1047,170.65,228.27,1934
1048,fashion_accessories,Fashion Accessories Item 1048,50.04,74.28,11034
1049,electronics,Electronics Item 1049,2873.16,3349.53,13888
1050,electronics,Electronics Item 1050,2442.51,2848.17,6729
1051,auto_parts,Auto Parts Item 1051,836.03,1063.58,13245
1052,beauty_health,Beauty Health Item 1052,95.24,135.81,7111
1053,books_stationery,Books Stationery Item 1053,155.43,183.04,7002
1054,electronics,Electronics Item 1054,1413.65,1703.09,14974
1055,electronics,Electronics Item 1055,1664.58,1910.49,4340
1056,electronics,Electronics Item 1056,2297.29,2659.82,10870
1057,beauty_health,Beauty Health Item 1057,31.19,44.8,9469
1058,electronics,Electronics Item 1058,945.61,1126.78,2240
1059,electronics,Electronics Item 1059,1026.77,1157.6,9459
1060,toys_baby,Toys Baby Item 1060,308.03,387.94,12691
1061,computers_tablets,Computers Tablets Item 1061,5306.69,5854.57,12066
1062,sports_leisure,Sports Leisure Item 1062,592.56,756.9,3875
1063,fashion_accessories,Fashion Accessories Item 1063,82.3,125.88,7457
1064,auto_parts,Auto Parts Item 1064,71.75,87.44,3770
1065,beauty_health,Beauty Health Item 1065,119.27,167.78,7172
1066,home_furniture,Home Furniture Item 1066,1290.66,1594.56,1180
1067,auto_parts,Auto Parts Item 1067,253.98,322.97,11344
1068,computers_tablets,Computers Tablets Item 1068,1064.58,1145.79,14889
1069,fashion_accessories,Fashion Accessories Item 1069,224.86,354.49,132
1070,electronics,Electronics Item 1070,181.12,210.88,4174
1071,books_stationery,Books Stationery Item 1071,125.19,152.6,7529
1072,home_furniture,Home Furniture Item 1072,255.71,315.81,8556
1073,beauty_health,Beauty Health Item 1073,163.59,235.07,1574
1074,electronics,Electronics Item 1074,462.33,549.02,479
1075,beauty_health,Beauty Health Item 1075,188.1,259.64,9401
1076,books_stationery,Books Stationery Item 1076,108.95,131.14,2375
1077,toys_baby,Toys Baby Item 1077,99.31,120.73,13726
1078,beauty_health,Beauty Health Item 1078,115.49,168.94,12007
1079,beauty_health,Beauty Health Item 1079,160.43,220.58,245
1080,beauty_health,Beauty Health Item 1080,160.38,225.26,13905
1081,auto_parts,Auto Parts Item 1081,1101.59,1415.92,9072
1082,fashion_accessories,Fashion Accessories Item 1082,262.67,399.99,765
1083,electronics,Electronics Item 1083,2722.08,3236.55,9758
1084,beauty_health,Beauty Health Item 1084,151.31,211.6,2045
1085,computers_tablets,Computers Tablets Item 1085,4046.88,4421.17,7401
1086,electronics,Electronics Item 1086,395.1,472.01,5315
1087,electronics,Electronics Item 1087,1850.48,2173.83,11475
1088,home_furniture,Home Furniture Item 1088,873.49,1142.65,13286
1089,fashion_accessories,Fashion Accessories Item 1089,260.63,389.79,4356
1090,books_stationery,Books Stationery Item 1090,120.86,137.98,3433
1091,fashion_accessories,Fashion Accessories Item 1091,75.15,114.69,591
1092,beauty_health,Beauty Health Item 1092,86.95,125.02,9885
1093,home_furniture,Home Furniture Item 1093,1008.72,1313.85,14243
1094,fashion_accessories,Fashion Accessories Item 1094,121.42,190.61,1664
1095,electronics,Electronics Item 1095,512.43,612.13,11913
1096,electronics,Electronics Item 1096,520.28,616.59,1600
1097,toys_baby,Toys Baby Item 1097,81.9,97.3,3745
1098,beauty_health,Beauty Health Item 1098,127.91,187.01,118
1099,home_furniture,Home Furniture Item 1099,1577.66,1968.25,8797
1100,fashion_accessories,Fashion Accessories Item 1100,232.58,357.72,11385
1101,fashion_accessories,Fashion Accessories Item 1101,50.63,75.98,5973
1102,sports_leisure,Sports Leisure Item 1102,166.87,205.68,3741
1103,fashion_accessories,Fashion Accessories Item 1103,132.78,195.41,1528
1104,home_furniture,Home Furniture Item 1104,214.43,280.77,2385
1105,beauty_health,Beauty Health Item 1105,78.74,112.96,11349
1106,fashion_accessories,Fashion Accessories Item 1106,34.17,51.04,10447
1107,auto_parts,Auto Parts Item 1107,446.42,538.55,11004
1108,housewares,Housewares Item 1108,182.19,250.6,1096
1109,beauty_health,Beauty Health Item 1109,49.71,68.41,7087
1110,fashion_accessories,Fashion Accessories Item 1110,30.37,45.17,4069
1111,beauty_health,Beauty Health Item 1111,108.01,148.32,11952
1112,housewares,Housewares Item 1112,419.53,546.28,14912
1113,electronics,Electronics Item 1113,2179.91,2612.28,7099
1114,electronics,Electronics Item 1114,399.76,450.06,14918
1115,fashion_accessories,Fashion Accessories Item 1115,147.7,224.63,8255
1116,toys_baby,Toys Baby Item 1116,192.45,231.73,13451
1117,books_stationery,Books Stationery Item 1117,123.35,150.14,4336
1118,fashion_accessories,Fashion Accessories Item 1118,184.68,297.03,5104
1119,sports_leisure,Sports Leisure Item 1119,623.74,808.7,6964
1120,auto_parts,Auto Parts Item 1120,1041.51,1282.63,13620
1121,auto_parts,Auto Parts Item 1121,154.54,187.39,3976
1122,electronics,Electronics Item 1122,1540.63,1822.39,10355
1123,auto_parts,Auto Parts Item 1123,1174.29,1447.14,13950
1124,home_furniture,Home Furniture Item 1124,448.77,577.94,7011
1125,electronics,Electronics Item 1125,3000.32,3497.23,2773
1126,auto_parts,Auto Parts Item 1126,896.97,1142.59,2167
1127,housewares,Housewares Item 1127,313.4,407.54,7522
1128,auto_parts,Auto Parts Item 1128,606.81,778.8,11627
1129,books_stationery,Books Stationery Item 1129,154.9,187.97,12931
1130,fashion_accessories,Fashion Accessories Item 1130,55.28,82.24,1354
1131,auto_parts,Auto Parts Item 1131,758.06,943.46,6797
1132,housewares,Housewares Item 1132,201.36,276.36,4516
1133,books_stationery,Books Stationery Item 1133,59.03,69.29,1419
1134,sports_leisure,Sports Leisure Item 1134,425.31,537.24,6024
1135,electronics,Electronics Item 1135,1278.43,1532.82,13310
1136,beauty_health,Beauty Health Item 1136,112.28,160.17,5037
1137,auto_parts,Auto Parts Item 1137,174.05,214.56,4554
1138,housewares,Housewares Item 1138,151.1,198.41,6969
1139,housewares,Housewares Item 1139,341.64,457.26,1909
1140,home_furniture,Home Furniture Item 1140,611.94,792.91,13919
1141,home_furniture,Home Furniture Item 1141,1297.36,1645.1,5947
1142,home_furniture,Home Furniture Item 1142,1412.13,1745.59,6648
1143,sports_leisure,Sports Leisure Item 1143,225.78,277.71,13508
1144,electronics,Electronics Item 1144,479.68,564.48,10134
1145,beauty_health,Beauty Health Item 1145,52.11,74.76,8803
1146,home_furniture,Home Furniture Item 1146,461.24,608.04,7129
1147,home_furniture,Home Furniture Item 1147,429.11,557.74,13026
1148,fashion_accessories,Fashion Accessories Item 1148,229.33,352.91,3028
1149,toys_baby,Toys Baby Item 1149,229.93,275.91,13229
1150,fashion_accessories,Fashion Accessories Item 1150,22.1,33.7,4354
1151,housewares,Housewares Item 1151,22.32,30.61,13478
1152,electronics,Electronics Item 1152,262.3,296.54,13455
1153,housewares,Housewares Item 1153,148.4,200.38,4670
1154,electronics,Electronics Item 1154,2260.39,2582.79,580
1155,electronics,Electronics Item 1155,1302.53,1494.85,12289
1156,auto_parts,Auto Parts Item 1156,509.8,653.11,4027
1157,beauty_health,Beauty Health Item 1157,33.03,48.13,14391
1158,beauty_health,Beauty Health Item 1158,25.28,34.8,2773
1159,electronics,Electronics Item 1159,2201.48,2491.21,7419
1160,beauty_health,Beauty Health Item 1160,128.91,185.82,910
1161,electronics,Electronics Item 1161,2535.77,2855.42,316
1162,home_furniture,Home Furniture Item 1162,1585.1,2028.25,2013
1163,home_furniture,Home Furniture Item 1163,1303.31,1670.45,1720
1164,beauty_health,Beauty Health Item 1164,104.09,150.66,6898
1165,electronics,Electronics Item 1165,2226.1,2659.87,12513
1166,fashion_accessories,Fashion Accessories Item 1166,236.45,372.74,5912
1167,toys_baby,Toys Baby Item 1167,255.97,318.0,934
1168,toys_baby,Toys Baby Item 1168,120.41,147.73,4767
1169,housewares,Housewares Item 1169,284.22,388.96,5484
1170,housewares,Housewares Item 1170,411.47,554.33,1362
1171,home_furniture,Home Furniture Item 1171,802.65,1007.6,8785
1172,home_furniture,Home Furniture Item 1172,260.36,333.09,2827
1173,beauty_health,Beauty Health Item 1173,142.26,209.28,8662
1174,toys_baby,Toys Baby Item 1174,200.05,249.05,9909
1175,books_stationery,Books Stationery Item 1175,125.48,147.29,6907
1176,electronics,Electronics Item 1176,205.43,242.09,1919
1177,books_stationery,Books Stationery Item 1177,84.61,101.95,2226
1178,computers_tablets,Computers Tablets Item 1178,3647.64,4158.02,9735
1179,sports_leisure,Sports Leisure Item 1179,296.75,370.41,12795
1180,electronics,Electronics Item 1180,707.2,813.18,3814
1181,electronics,Electronics Item 1181,2648.33,3092.33,1837
1182,computers_tablets,Computers Tablets Item 1182,299.69,339.75,9062
1183,electronics,Electronics Item 1183,2203.8,2571.36,12951
1184,fashion_accessories,Fashion Accessories Item 1184,227.6,350.17,341
1185,home_furniture,Home Furniture Item 1185,473.4,624.61,3281
1186,books_stationery,Books Stationery Item 1186,33.07,39.97,3151
1187,home_furniture,Home Furniture Item 1187,1437.35,1827.39,723
1188,books_stationery,Books Stationery Item 1188,72.33,86.12,6365
1189,beauty_health,Beauty Health Item 1189,183.71,257.14,11017
1190,beauty_health,Beauty Health Item 1190,90.67,128.9,11284
1191,fashion_accessories,Fashion Accessories Item 1191,120.6,188.85,4128
1192,beauty_health,Beauty Health Item 1192,198.94,295.11,11519
1193,toys_baby,Toys Baby Item 1193,371.76,441.8,5373
1194,electronics,Electronics Item 1194,464.59,536.72,4985
1195,housewares,Housewares Item 1195,191.25,245.27,258
1196,home_furniture,Home Furniture Item 1196,639.78,851.63,13426
1197,sports_leisure,Sports Leisure Item 1197,543.11,699.49,2664
1198,fashion_accessories,Fashion Accessories Item 1198,66.34,104.46,1943
1199,sports_leisure,Sports Leisure Item 1199,623.93,784.5,4827
1200,beauty_health,Beauty Health Item 1200,74.05,101.99,486
