order_item_id,order_id,product_id,quantity,unit_price,freight_value
23842,12136,430,1,529.68,6.05
23843,12136,775,1,594.52,8.96
23844,12136,67,1,71.53,35.68
23845,12137,251,1,581.0,20.11
23846,12137,532,1,385.43,16.27
23847,12137,554,1,206.43,21.08
23848,12138,914,1,282.91,6.17
23849,12138,12,1,78.4,29.24
23850,12139,890,1,131.67,26.85
23851,12139,946,1,207.86,44.44
23852,12139,1082,1,379.21,30.94
23853,12140,1151,1,31.46,18.28
23854,12140,1156,2,670.03,25.38
23855,12141,483,1,567.56,29.21
23856,12141,780,2,547.62,24.11
23857,12142,287,1,451.18,37.45
23858,12143,564,1,187.28,25.49
23859,12143,347,1,770.1,24.32
23860,12143,421,2,1111.43,22.22
23861,12143,1144,1,544.53,34.92
23862,12143,978,1,49.4,40.02
23863,12144,285,1,183.26,28.02
23864,12145,648,1,117.51,9.36
23865,12146,362,1,334.73,43.6
23866,12147,197,1,810.74,5.22
23867,12147,102,1,301.27,35.27
23868,12147,703,1,235.43,5.89
23869,12148,328,1,293.48,25.97
23870,12149,315,1,100.25,22.73
23871,12149,72,1,150.04,38.76
23872,12149,1098,2,192.22,7.06
23873,12149,759,1,117.13,39.54
23874,12149,885,1,3017.04,25.07
23875,12150,358,1,272.25,8.37
23876,12150,387,3,41.29,39.59
23877,12151,414,1,197.03,24.48
23878,12152,470,1,208.81,8.18
23879,12153,1143,1,268.05,11.84
23880,12153,309,1,2657.43,10.44
23881,12153,1084,1,205.53,13.62
23882,12154,1044,1,328.34,31.3
23883,12155,180,1,1505.05,7.32
23884,12156,201,1,800.3,7.18
23885,12156,29,3,646.03,16.2
23886,12157,65,1,2118.0,35.17
23887,12158,441,1,446.94,19.91
23888,12158,668,1,2700.02,23.19
23889,12159,585,2,3244.53,33.82
23890,12159,958,1,121.86,37.84
23891,12159,288,1,2003.93,13.74
23892,12160,1150,1,33.5,20.98
23893,12160,344,3,2615.74,40.1
23894,12160,641,1,816.0,7.5
23895,12160,622,1,4426.17,34.1
23896,12161,711,1,220.16,26.67
23897,12161,549,1,53.98,10.97
23898,12162,465,1,3021.0,16.61
23899,12162,965,1,2023.23,31.75
23900,12162,560,2,143.7,34.54
23901,12162,257,1,3006.59,7.39
23902,12163,226,1,2623.98,9.63
23903,12164,1047,1,222.86,41.1
23904,12164,53,1,75.64,16.22
23905,12165,235,3,710.97,37.81
23906,12166,611,1,121.08,36.46
23907,12167,556,1,54.72,43.3
23908,12167,237,1,237.8,6.97
23909,12167,735,1,708.44,18.71
23910,12168,891,1,366.93,39.62
23911,12169,297,1,344.36,8.97
23912,12170,1035,1,110.24,5.52
23913,12170,373,1,386.65,18.14
23914,12171,985,2,3310.98,13.5
23915,12171,77,2,491.09,17.48
23916,12172,729,1,317.96,27.22
23917,12172,398,1,1006.8,41.67
23918,12172,852,1,257.88,14.93
23919,12173,249,1,1437.19,7.95
23920,12174,1115,1,222.43,28.35
23921,12175,467,1,390.35,39.69
23922,12176,1090,2,136.97,35.23
23923,12176,937,1,62.32,6.23
23924,12176,1092,2,129.5,37.04
23925,12177,10,1,322.28,34.52
23926,12178,704,1,559.9,28.88
23927,12178,1014,3,76.06,17.43
23928,12179,879,1,667.36,33.72
23929,12180,565,1,284.52,28.86
23930,12181,653,1,2676.0,31.39
23931,12181,186,1,396.21,39.2
23932,12182,713,1,242.61,9.1
23933,12183,860,1,2224.64,32.98
23934,12184,225,1,233.09,31.26
23935,12185,1193,1,459.7,24.32
23936,12186,347,1,835.8,35.56
23937,12186,760,1,310.37,23.37
23938,12186,636,1,1246.85,5.48
23939,12186,691,1,87.05,32.99
23940,12186,353,1,992.04,30.0
23941,12187,893,1,2166.1,32.88
23942,12188,89,1,238.51,23.87
23943,12189,813,3,813.61,12.66
23944,12190,166,2,39.13,30.24
23945,12190,921,1,656.42,12.67
23946,12190,1013,1,902.64,40.3
23947,12191,143,1,1356.8,33.27
23948,12192,476,1,38.76,29.01
23949,12192,838,1,1131.73,41.97
23950,12193,1014,1,80.41,41.09
23951,12193,359,1,151.71,39.92
23952,12193,542,1,792.15,15.58
23953,12193,68,1,2793.6,8.22
23954,12194,20,1,178.35,36.48
23955,12194,447,1,44.37,29.2
23956,12195,228,1,275.69,21.42
23957,12196,527,1,967.91,8.84
23958,12197,604,1,422.42,32.69
23959,12198,547,1,651.26,43.92
23960,12199,782,1,133.3,39.57
23961,12200,1148,1,355.47,27.15
23962,12200,267,1,207.14,23.69
23963,12200,655,1,54.28,12.4
23964,12201,133,1,26.01,42.46
23965,12202,74,1,1035.26,12.69
23966,12203,36,3,794.63,23.6
23967,12203,1107,1,503.24,26.01
23968,12203,1103,1,204.57,37.8
23969,12203,450,1,593.57,32.33
23970,12204,445,1,39.53,34.44
23971,12205,102,1,300.36,23.17
23972,12206,429,1,74.3,38.58
23973,12206,882,1,88.18,15.1
23974,12206,1117,1,143.07,6.16
23975,12207,818,1,192.52,11.45
23976,12208,255,1,161.35,34.25
23977,12208,259,1,337.1,13.26
23978,12209,201,1,821.14,16.01
23979,12210,957,1,2536.42,35.19
23980,12210,38,1,1691.08,27.08
23981,12210,918,3,298.36,39.93
23982,12211,1184,1,332.61,43.8
23983,12212,561,1,1365.33,41.26
23984,12212,565,1,298.43,39.15
23985,12212,28,1,337.08,43.95
23986,12213,31,1,3095.01,37.94
23987,12214,440,1,684.54,18.6
23988,12214,217,1,70.18,13.59
23989,12214,872,1,122.95,11.99
23990,12215,1021,1,297.24,30.64
23991,12216,258,1,422.54,26.12
23992,12216,760,1,328.7,37.89
23993,12216,832,1,418.61,34.19
23994,12217,751,1,40.94,6.13
23995,12217,663,1,40.81,37.83
23996,12218,927,1,5353.22,5.68
23997,12218,488,1,236.31,20.99
23998,12218,737,1,1380.97,37.79
23999,12219,111,1,277.75,34.56
24000,12220,776,1,1562.42,36.96
24001,12221,1031,1,2885.49,19.15
24002,12222,568,1,203.06,5.59
24003,12222,322,2,332.9,39.94
24004,12223,891,1,346.4,25.79
24005,12223,1107,1,542.35,19.3
24006,12224,990,1,194.08,20.93
24007,12225,702,2,3042.92,32.14
24008,12225,1135,1,1458.1,7.92
24009,12225,551,1,50.32,6.94
24010,12226,1149,1,260.2,12.72
24011,12227,1068,1,1185.47,41.63
24012,12227,10,1,331.75,36.36
24013,12227,1018,3,117.89,26.17
24014,12228,728,1,37.05,10.18
24015,12229,529,1,47.93,41.53
24016,12230,624,1,1837.36,23.62
24017,12230,128,1,231.23,37.18
24018,12231,1072,1,322.26,21.96
24019,12232,588,1,588.72,29.2
24020,12232,1091,1,116.84,33.0
24021,12232,313,1,242.46,12.3
24022,12232,307,1,553.64,12.11
24023,12233,554,1,206.96,28.7
24024,12234,240,3,83.9,36.56
24025,12235,273,1,2343.72,26.78
24026,12236,124,1,2675.91,36.2
24027,12237,895,1,745.44,40.31
24028,12238,897,1,2800.2,40.12
24029,12238,741,1,116.48,16.72
24030,12239,730,1,659.63,20.76
24031,12239,560,3,135.06,15.69
24032,12240,132,1,268.88,11.4
24033,12240,178,1,91.96,38.89
24034,12241,114,1,184.48,29.07
24035,12241,499,1,726.32,44.13
24036,12241,358,1,262.85,14.02
24037,12241,903,1,730.54,44.16
24038,12242,1152,1,300.47,20.1
24039,12242,366,1,257.74,23.89
24040,12243,376,1,3148.75,12.43
24041,12243,1042,1,233.81,20.3
24042,12244,1039,1,1711.21,11.52
24043,12244,573,3,361.89,14.14
24044,12244,313,1,261.46,31.56
24045,12245,117,1,537.58,8.29
24046,12246,722,1,236.97,30.17
24047,12247,869,1,1291.24,32.84
24048,12247,584,1,1532.69,5.31
24049,12247,1117,1,144.96,38.13
24050,12248,788,1,362.73,26.21
24051,12249,304,1,238.62,7.25
24052,12250,371,1,1227.94,26.35
24053,12250,551,1,46.38,41.4
24054,12251,373,1,392.39,36.28
24055,12252,168,1,226.65,37.72
24056,12252,365,1,258.34,14.58
24057,12252,649,1,65.35,39.65
24058,12253,767,1,342.05,33.45
24059,12253,1200,1,95.54,9.03
24060,12254,988,1,1037.39,23.37
24061,12254,433,1,2717.25,29.91
24062,12255,70,1,58.68,14.96
24063,12255,43,1,1969.08,12.87
24064,12256,659,1,99.05,37.79
24065,12257,212,1,226.74,27.93
24066,12258,17,1,145.8,42.77
24067,12258,851,1,865.39,42.25
24068,12259,290,1,73.71,25.72
24069,12259,597,1,294.93,10.7
24070,12260,633,1,235.89,14.67
24071,12260,264,1,2050.75,6.29
24072,12260,1046,1,964.91,28.05
24073,12261,799,1,3925.55,28.22
24074,12262,1032,1,4357.09,16.61
24075,12263,465,1,3244.81,23.98
24076,12263,748,1,149.8,37.89
24077,12263,666,1,543.51,10.82
24078,12264,226,1,2854.23,39.13
24079,12265,11,1,70.58,27.47
24080,12265,1085,1,4340.52,19.94
24081,12266,862,1,396.84,42.02
24082,12267,638,1,3230.89,8.29
24083,12268,1112,2,506.66,12.99
24084,12269,1141,3,1655.57,44.99
24085,12269,491,1,561.19,19.58
24086,12269,77,1,481.55,44.08
24087,12269,674,1,222.55,26.25
24088,12270,471,2,383.34,20.44
24089,12270,398,1,949.79,15.06
24090,12271,827,1,969.15,36.29
24091,12272,507,1,683.12,10.37
24092,12273,1082,1,418.22,30.58
24093,12274,130,2,718.02,27.01
24094,12274,1024,1,196.55,36.58
24095,12274,142,1,268.78,21.58
24096,12275,660,1,1820.55,36.84
24097,12276,917,1,1451.2,18.22
24098,12277,422,1,3030.51,33.62
24099,12278,1051,1,1004.25,10.8
24100,12279,530,1,279.7,12.16
24101,12280,35,1,277.41,39.61
24102,12281,1074,1,519.74,35.03
24103,12281,913,1,265.59,15.99
24104,12281,493,1,1775.89,39.06
24105,12282,828,1,394.91,24.64
24106,12283,674,1,203.23,6.85
24107,12283,258,2,402.51,43.47
24108,12284,754,1,41.8,17.06
24109,12284,472,1,177.74,21.69
24110,12285,926,1,247.28,22.65
24111,12286,96,1,32.75,30.61
24112,12287,734,1,862.83,12.24
24113,12287,827,1,995.47,38.14
24114,12288,737,3,1311.92,10.84
24115,12289,754,1,41.41,16.74
24116,12290,504,1,273.61,16.02
24117,12290,111,1,268.3,40.08
24118,12291,911,1,251.72,34.94
24119,12291,1082,1,376.79,34.63
24120,12291,709,1,1288.62,27.43
24121,12291,943,1,244.94,44.54
24122,12292,1178,1,4238.9,21.47
24123,12292,628,1,145.58,25.37
24124,12293,711,1,212.71,42.49
24125,12293,576,1,243.76,26.13
24126,12293,534,1,42.46,25.47
24127,12294,10,1,330.81,39.64
24128,12295,1049,1,3248.08,38.79
24129,12296,36,1,867.72,24.86
24130,12297,741,1,113.3,19.42
24131,12297,987,1,1831.47,6.39
24132,12297,282,1,533.63,28.18
24133,12298,574,1,721.16,42.13
24134,12298,877,1,560.33,40.33
24135,12298,580,1,705.65,22.0
24136,12298,275,1,976.6,29.24
24137,12298,89,2,236.41,7.52
24138,12299,456,2,1601.8,39.88
24139,12299,684,1,1974.68,15.97
24140,12300,601,2,2454.53,38.63
24141,12301,472,1,195.86,19.66
24142,12302,84,1,418.3,19.81
24143,12302,479,1,858.86,25.26
24144,12303,714,1,767.22,16.61
24145,12303,383,1,94.36,32.46
24146,12304,1143,1,272.59,23.44
24147,12305,113,1,29.99,20.8
24148,12305,35,1,311.95,44.31
24149,12305,212,1,234.68,15.9
24150,12305,1085,1,4468.44,22.77
24151,12305,845,1,2892.05,9.11
24152,12306,605,1,2245.36,33.71
24153,12306,567,1,398.72,23.94
24154,12307,134,1,1033.1,21.2
24155,12307,62,1,203.28,18.04
24156,12307,551,1,50.51,15.8
24157,12308,318,1,165.79,9.48
24158,12309,762,1,1915.47,39.85
24159,12310,158,1,2887.77,41.33
24160,12310,362,1,327.84,44.68
24161,12311,362,1,327.46,9.75
24162,12312,1125,1,3488.72,34.39
24163,12313,523,1,877.34,23.11
24164,12314,190,1,216.1,28.54
24165,12314,789,1,4338.03,39.04
24166,12315,1172,1,345.69,38.08
24167,12316,952,1,494.05,21.32
24168,12317,580,1,784.47,31.02
24169,12318,393,1,400.68,11.43
24170,12319,825,1,576.63,29.91
24171,12320,255,1,149.99,16.39
24172,12321,53,1,78.23,10.8
24173,12321,162,1,1110.06,29.0
24174,12322,1192,1,304.88,42.14
24175,12322,865,1,1275.61,38.39
24176,12323,53,1,74.53,30.54
24177,12323,363,1,131.71,24.53
24178,12324,820,1,199.67,33.26
24179,12324,1178,1,4333.68,14.58
24180,12324,1014,1,72.78,36.87
24181,12324,420,1,124.66,39.88
24182,12325,8,2,2834.71,19.87
24183,12325,287,1,473.71,43.06
24184,12326,532,1,371.13,44.86
24185,12326,773,1,92.4,39.33
24186,12327,1039,1,1714.27,33.57
24187,12327,43,3,2010.01,33.84
24188,12328,379,1,3225.17,28.67
24189,12328,242,1,210.13,7.13
24190,12329,323,1,135.83,10.27
24191,12329,218,3,139.03,21.91
24192,12329,275,1,1036.27,15.04
24193,12330,124,1,2675.41,41.76
24194,12331,905,1,251.68,6.71
24195,12331,1134,1,535.16,33.17
24196,12332,373,1,382.26,18.01
24197,12332,413,1,1452.94,39.45
24198,12332,1154,1,2571.63,19.06
24199,12332,899,1,39.68,39.86
24200,12332,722,1,220.13,36.4
24201,12333,11,1,67.02,12.13
24202,12333,366,2,267.04,14.29
24203,12334,777,1,140.21,14.53
24204,12334,808,1,1715.89,16.56
24205,12335,1124,1,533.12,16.3
24206,12336,360,1,653.23,13.7
24207,12336,148,1,200.74,32.62
24208,12337,703,1,219.23,21.06
24209,12337,816,1,156.72,7.12
24210,12337,1071,1,158.34,36.94
24211,12338,65,1,1902.13,30.62
24212,12338,189,1,1899.84,8.47
24213,12339,993,1,871.74,25.31
24214,12340,551,1,44.79,21.83
24215,12341,301,1,57.37,7.89
24216,12341,999,1,1729.25,29.12
24217,12342,1041,1,347.69,34.7
24218,12343,1189,1,247.46,25.78
24219,12344,140,1,1413.73,27.7
24220,12344,230,1,227.68,21.88
24221,12344,1032,2,4337.6,21.76
24222,12345,479,1,802.84,11.41
24223,12346,919,1,127.49,13.93
24224,12346,207,1,2952.6,23.36
24225,12347,761,1,2260.58,27.26
24226,12348,159,1,1372.71,37.03
24227,12349,981,1,337.09,27.34
24228,12350,357,1,458.65,44.09
24229,12350,1031,1,2779.44,22.55
24230,12350,100,1,71.89,7.22
24231,12350,1157,1,47.87,6.65
24232,12351,188,1,801.49,35.88
24233,12351,132,1,268.51,27.26
24234,12351,347,1,836.1,30.54
24235,12352,479,1,804.48,43.99
24236,12352,377,1,1604.98,12.33
24237,12353,967,1,129.93,9.25
24238,12354,913,1,259.91,16.32
24239,12355,240,1,82.53,12.51
24240,12355,616,2,347.99,12.68
24241,12355,1064,1,82.22,7.68
24242,12356,479,1,831.32,40.75
24243,12356,302,1,340.5,42.37
24244,12357,1191,1,190.06,19.13
24245,12357,297,1,342.62,24.27
24246,12357,844,1,227.54,22.44
24247,12358,938,1,265.52,9.61
24248,12358,47,1,148.42,32.36
24249,12358,882,1,87.56,38.74
24250,12359,300,1,135.95,25.37
24251,12359,826,1,420.52,26.08
24252,12360,1197,1,696.14,8.69
24253,12360,365,1,248.21,18.36
24254,12361,445,1,42.54,14.38
24255,12361,397,1,2256.01,32.71
24256,12361,1064,2,84.94,23.24
24257,12361,625,1,202.29,34.96
24258,12362,615,1,153.3,33.42
24259,12363,1058,1,1056.28,29.4
24260,12364,776,1,1621.36,22.18
24261,12364,1189,1,251.55,10.06
24262,12365,84,2,398.13,29.73
24263,12366,391,1,1286.58,19.66
24264,12366,704,1,529.04,25.89
24265,12367,620,1,378.94,8.32
24266,12367,416,1,43.75,37.46
24267,12367,923,1,218.69,38.89
24268,12368,433,1,2610.18,7.43
24269,12369,1136,1,152.1,32.9
24270,12370,532,1,345.87,6.74
24271,12371,1050,1,2985.93,38.37
24272,12372,589,1,2155.6,44.54
24273,12372,959,1,611.12,17.76
24274,12373,211,1,32.35,41.41
24275,12373,488,1,240.53,6.84
24276,12373,165,2,389.47,44.64
24277,12374,650,1,217.01,29.22
24278,12374,227,1,713.36,31.81
24279,12375,943,1,246.3,28.56
24280,12375,41,1,152.74,41.71
24281,12375,1137,1,200.08,41.65
24282,12376,1109,1,71.09,38.16
24283,12377,491,2,569.47,34.54
24284,12378,369,1,155.95,19.85
24285,12379,15,1,2180.97,39.07
24286,12379,1057,1,44.83,5.01
24287,12379,414,1,185.45,19.2
24288,12380,949,1,2067.61,12.0
24289,12381,903,1,738.75,15.77
24290,12381,121,1,661.35,16.37
24291,12381,657,2,775.6,23.88
24292,12381,631,1,169.78,17.14
24293,12381,908,1,57.96,18.44
24294,12382,46,1,2580.91,24.23
24295,12382,1130,2,82.58,42.84
24296,12383,251,1,606.27,25.51
24297,12384,1091,1,116.22,12.98
24298,12384,1054,1,1595.14,20.0
24299,12385,257,1,3106.87,13.07
24300,12385,208,1,124.16,44.44
24301,12386,964,1,353.36,35.19
24302,12387,9,3,263.87,8.69
24303,12387,923,1,198.01,5.97
24304,12387,806,1,1406.64,7.75
24305,12388,201,3,841.83,5.53
24306,12388,559,1,3142.79,35.54
24307,12389,125,1,615.68,26.37
24308,12390,477,1,261.59,35.5
24309,12391,260,1,2661.02,35.28
24310,12392,922,1,1932.28,8.18
24311,12392,177,1,183.16,8.7
24312,12392,101,2,329.8,29.41
24313,12393,442,1,88.4,31.24
24314,12394,607,1,227.92,37.97
24315,12395,758,1,46.82,6.62
24316,12396,1166,1,351.97,11.86
24317,12396,448,1,1702.85,17.22
24318,12396,786,1,1561.53,26.54
24319,12397,879,1,668.13,35.8
24320,12398,390,1,179.58,34.5
24321,12398,32,1,391.59,17.82
24322,12398,928,1,1821.47,10.67
24323,12399,713,1,248.74,6.87
24324,12400,805,1,1098.79,32.99
24325,12401,219,1,243.51,36.73
24326,12402,1107,1,563.15,7.04
24327,12403,456,1,1583.72,8.28
24328,12404,197,1,883.63,44.63
24329,12404,875,3,2784.37,11.14
24330,12404,1137,1,223.77,7.08
24331,12404,106,1,114.02,7.81
24332,12404,94,1,240.66,18.67
24333,12405,634,1,403.63,42.3
24334,12405,922,1,1914.61,5.24
24335,12405,1082,1,383.13,44.02
24336,12405,1051,1,1037.33,19.97
24337,12406,452,1,366.41,6.35
24338,12407,966,1,1799.43,37.64
24339,12407,1140,1,751.23,37.41
24340,12408,554,1,226.23,20.18
24341,12409,381,1,5521.73,35.78
24342,12410,937,1,61.69,39.67
24343,12410,676,3,2010.5,40.29
24344,12410,974,1,2586.88,39.77
24345,12410,1138,1,189.28,15.87
24346,12411,798,1,337.98,5.34
24347,12411,368,1,484.23,41.04
24348,12411,318,1,177.8,39.73
24349,12411,996,1,910.67,19.49
24350,12412,1126,1,1098.28,13.76
24351,12413,170,1,62.4,17.97
24352,12413,524,1,708.5,35.23
24353,12414,590,1,1834.54,35.43
24354,12414,716,2,1094.47,9.21
24355,12415,178,1,95.61,16.83
24356,12415,827,1,1096.83,5.62
24357,12415,528,1,3537.22,41.98
24358,12416,909,1,80.87,43.3
24359,12416,1196,1,847.11,27.76
24360,12417,481,1,1578.08,19.44
24361,12418,806,1,1262.34,25.41
24362,12418,770,1,142.47,9.32
24363,12418,207,1,2755.9,41.19
24364,12419,1088,1,1142.86,13.48
24365,12420,547,1,633.6,10.34
24366,12420,376,1,2933.55,14.63
24367,12420,121,1,612.62,28.71
24368,12421,760,1,320.82,22.76
24369,12421,839,1,1358.48,24.63
24370,12422,562,1,279.91,30.02
24371,12422,1030,1,372.37,9.01
24372,12423,619,3,460.64,37.63
24373,12424,1196,1,803.61,21.66
24374,12425,637,1,190.05,41.81
24375,12425,837,1,1346.21,13.99
24376,12425,236,1,2908.44,26.35
24377,12426,786,1,1564.77,16.44
24378,12427,1052,1,130.79,32.93
24379,12427,734,1,826.3,20.85
24380,12428,347,1,757.02,11.98
24381,12429,713,1,271.63,40.84
24382,12430,390,2,181.68,16.8
24383,12430,631,1,168.23,43.38
24384,12430,612,1,231.21,23.81
24385,12431,622,1,4168.54,25.28
24386,12431,140,1,1387.31,27.95
24387,12431,218,1,134.3,17.19
24388,12432,74,3,1022.18,15.77
24389,12432,1049,1,3127.89,10.19
24390,12432,158,1,3077.11,6.73
24391,12432,658,1,651.59,8.64
24392,12433,1083,1,3252.45,44.04
24393,12433,695,2,322.97,35.96
24394,12434,841,2,254.76,41.39
24395,12434,705,1,592.33,31.79
24396,12434,800,1,1029.97,27.0
24397,12435,846,1,485.64,20.82
24398,12435,1029,1,333.4,14.99
24399,12436,421,1,1081.76,6.4
24400,12437,528,1,3495.41,23.04
24401,12437,789,1,4573.74,6.17
24402,12437,150,1,34.51,22.43
24403,12437,740,1,338.14,26.03
24404,12438,514,2,2903.39,19.12
24405,12439,4,1,1737.24,26.35
24406,12439,167,1,162.0,40.01
24407,12440,317,1,198.79,28.94
24408,12440,1142,1,1763.01,8.26
24409,12441,545,1,3176.57,19.19
24410,12442,945,1,457.95,37.91
24411,12442,956,1,124.58,21.2
24412,12442,549,1,53.2,14.78
24413,12442,683,1,940.03,31.45
24414,12442,823,1,1308.22,29.96
24415,12443,899,1,39.36,10.19
24416,12443,296,1,1073.79,6.45
24417,12443,5,1,186.72,15.5
24418,12444,1148,1,335.58,44.68
24419,12444,690,1,1299.2,23.43
24420,12444,256,1,600.4,8.16
24421,12445,788,2,368.77,26.48
24422,12445,741,1,104.02,29.37
24423,12445,773,1,86.26,39.25
24424,12446,278,1,183.81,5.33
24425,12446,1162,1,2116.48,30.8
24426,12446,804,3,176.27,29.41
24427,12447,317,1,197.94,17.01
24428,12447,1001,1,190.59,14.43
24429,12447,654,1,62.36,27.77
24430,12448,47,1,155.3,30.28
24431,12448,709,1,1346.72,43.99
24432,12448,592,1,387.48,6.53
24433,12449,910,1,6030.13,22.21
24434,12450,398,1,972.98,5.57
24435,12450,95,2,108.56,17.31
24436,12450,989,1,100.61,7.88
24437,12451,617,1,648.13,38.54
24438,12451,381,3,5925.95,35.97
24439,12452,1006,1,178.88,35.99
24440,12452,819,1,883.57,30.46
24441,12452,762,1,2175.17,23.15
24442,12452,748,1,163.63,8.24
24443,12453,121,1,661.93,40.36
24444,12454,461,1,4575.79,19.55
24445,12455,141,1,192.49,44.68
24446,12455,510,1,498.05,7.32
24447,12455,452,1,330.49,44.74
24448,12455,1052,1,127.49,24.56
24449,12455,1037,2,1085.97,13.27
24450,12456,774,1,182.08,16.05
24451,12456,125,1,593.98,11.56
24452,12457,92,1,1048.54,11.01
24453,12458,668,1,2671.67,20.01
24454,12458,494,1,2038.11,27.11
24455,12459,424,1,31.45,39.35
24456,12460,862,1,402.73,12.78
24457,12460,939,1,819.38,18.89
24458,12460,743,1,200.21,15.75
24459,12461,109,1,130.14,8.57
24460,12461,535,1,150.07,25.58
24461,12461,1112,1,566.26,14.76
24462,12462,553,1,646.13,44.74
24463,12463,724,1,287.99,15.71
24464,12464,933,1,129.09,9.85
24465,12464,566,1,498.35,16.17
24466,12464,777,1,140.77,8.42
24467,12465,117,1,528.02,39.45
24468,12466,247,1,255.15,27.93
24469,12466,823,2,1420.7,8.26
24470,12466,1049,1,3230.78,42.19
24471,12467,502,2,455.3,15.53
24472,12467,1044,1,366.13,40.94
24473,12467,394,1,343.55,23.79
24474,12468,69,1,622.73,33.98
24475,12469,572,1,205.39,21.7
24476,12470,882,1,90.5,29.38
24477,12470,250,1,81.08,27.89
24478,12470,853,1,382.56,22.07
24479,12470,353,1,982.99,5.86
24480,12471,1046,1,1008.98,44.65
24481,12472,1192,1,286.43,14.66
24482,12472,324,1,3116.0,31.76
24483,12472,524,1,654.87,30.68
24484,12472,33,1,235.77,7.88
24485,12472,617,1,659.99,36.55
24486,12473,173,1,1779.03,8.73
24487,12473,459,1,219.29,12.1
24488,12473,821,1,158.06,32.28
24489,12474,307,2,533.87,12.07
24490,12475,1151,1,31.44,14.85
24491,12476,675,2,1181.03,9.6
24492,12477,428,1,1471.91,44.53
24493,12478,1052,1,138.66,7.58
24494,12479,325,1,285.24,41.92
24495,12479,217,1,71.33,32.09
24496,12479,554,1,210.37,41.97
24497,12479,487,1,58.72,19.46
24498,12480,301,1,59.41,35.59
24499,12480,197,1,829.29,44.11
24500,12480,1086,1,485.81,29.48
24501,12480,721,1,572.76,33.56
24502,12481,879,1,645.29,6.12
24503,12481,582,1,893.41,9.14
24504,12482,917,1,1598.76,39.92
24505,12483,1127,1,411.29,16.04
24506,12484,647,1,540.51,13.48
24507,12485,643,1,1340.85,20.26
24508,12486,670,1,1322.84,44.66
24509,12487,118,1,178.68,39.34
24510,12487,995,1,364.61,11.44
24511,12488,362,1,332.54,23.11
24512,12489,259,1,338.15,11.26
24513,12490,1124,1,570.25,40.31
24514,12490,210,1,110.47,39.4
24515,12491,973,1,2132.35,30.52
24516,12492,407,1,170.88,12.61
24517,12492,632,1,98.79,32.12
24518,12492,603,1,4171.53,20.91
24519,12493,721,1,560.62,44.81
24520,12494,366,1,271.72,35.6
24521,12494,614,1,171.45,25.09
24522,12494,995,1,337.22,25.96
24523,12495,1181,1,2996.43,21.8
24524,12495,1142,1,1608.24,6.38
24525,12496,487,1,59.11,37.7
24526,12497,1057,1,45.63,44.44
24527,12498,683,1,1012.37,13.02
24528,12499,531,1,125.1,42.61
24529,12499,849,1,131.2,29.75
24530,12499,45,1,1214.39,40.04
24531,12499,261,1,1258.21,12.3
24532,12499,268,1,1600.35,13.26
24533,12500,1121,1,173.42,6.62
24534,12500,1001,1,198.62,22.05
24535,12500,178,1,94.39,10.63
24536,12501,129,1,185.65,19.28
24537,12501,897,1,2885.11,38.15
24538,12501,1195,2,231.6,7.06
24539,12502,84,1,402.4,41.07
24540,12502,983,1,806.65,33.91
24541,12503,910,1,6178.97,26.97
24542,12503,887,1,32.81,42.31
24543,12503,1062,1,752.97,16.08
24544,12504,967,1,132.97,9.56
24545,12504,573,1,337.31,44.01
24546,12504,386,1,513.35,13.9
24547,12504,679,1,261.73,43.67
24548,12505,557,1,805.58,39.66
24549,12505,447,1,46.36,18.44
24550,12506,1077,1,116.45,7.2
24551,12506,220,3,312.85,7.47
24552,12506,667,1,5502.04,9.52
24553,12506,529,1,51.99,29.8
24554,12506,506,1,2124.33,39.05
24555,12507,1107,1,549.3,10.95
24556,12507,873,1,577.5,30.79
24557,12507,1071,1,156.51,8.58
24558,12507,732,1,377.48,14.18
24559,12507,982,1,323.54,14.08
24560,12508,671,1,20.06,30.94
24561,12508,891,1,327.5,25.63
24562,12508,635,1,153.8,19.41
24563,12509,502,1,446.1,28.32
24564,12509,240,1,80.21,26.13
24565,12510,534,1,45.93,21.98
24566,12511,950,1,303.04,44.78
24567,12511,826,1,463.74,6.35
24568,12512,36,1,821.49,29.76
24569,12512,282,1,493.59,28.12
24570,12513,36,1,801.43,7.03
24571,12513,641,1,794.05,6.08
24572,12513,438,1,2039.77,44.04
24573,12514,598,1,2778.81,16.48
24574,12515,451,1,4995.56,14.68
24575,12516,101,1,321.41,27.87
24576,12516,413,1,1445.04,19.1
24577,12517,779,1,47.79,33.02
24578,12517,133,1,25.86,22.06
24579,12518,1129,1,188.99,27.82
24580,12518,845,1,3216.2,12.81
24581,12518,542,1,881.4,39.02
24582,12518,1062,1,791.57,22.01
24583,12519,803,1,66.32,17.66
24584,12519,1143,3,279.29,17.02
24585,12519,1061,1,5707.76,10.43
24586,12520,38,1,1654.53,34.51
24587,12520,125,1,624.32,20.49
24588,12521,333,1,169.89,18.43
24589,12522,721,1,630.98,41.7
24590,12522,60,1,1466.82,30.75
24591,12522,634,1,414.87,29.05
24592,12522,220,1,291.08,6.07
24593,12522,918,1,273.56,15.58
24594,12523,134,1,968.17,16.54
24595,12524,591,1,1480.4,18.01
24596,12524,574,1,747.99,37.77
24597,12525,825,3,555.16,18.77
24598,12525,1019,1,135.77,7.47
24599,12526,1079,1,203.7,17.41
